id,status,dom,res,debt,goal,inv,lump,confidence
SP5-06952,ok,goals+,0.00,0.00,133676.65,12419.05,23187859.59,3
SP5-06953,deficit,none,0.00,0.00,0.00,0.00,64680.92,4
SP5-06954,ok,reserve,13334.12,8889.41,0.00,0.00,0.00,3
SP5-06955,ok,reserve,9175.47,0.00,0.00,4581.65,0.00,4
SP5-06956,ok,reserve,1121149.91,98167.43,546190.05,103075.79,0.00,4
SP5-06957,deficit,none,0.00,0.00,0.00,0.00,564778.92,4
SP5-06958,ok,reserve,10617.25,9031.32,0.00,0.00,12832.50,2
SP5-06959,ok,reserve,10617.25,9031.32,0.00,0.00,12832.50,2
SP5-06960,ok,none,0.00,0.00,0.00,0.00,0.00,5
SP5-06961,ok,reserve,17339.10,0.00,0.00,0.00,0.00,4
SP5-06962,ok,reserve,17634.80,0.00,0.00,0.00,0.00,4
SP5-06963,ok,goals+,0.00,0.00,461920.94,283337.86,39906099.92,4
SP5-06964,ok,goals+,0.00,0.00,206632.59,53635.30,6277430.58,5
SP5-06965,deficit,none,0.00,0.00,0.00,0.00,96359.92,4
SP5-06966,ok,reserve,16320.64,0.00,10880.43,0.00,0.00,4
SP5-06967,ok,goals+,0.00,518.66,1360.77,116.70,178265.74,3
SP5-06968,deficit,none,0.00,0.00,0.00,0.00,138746.19,4
SP5-06969,ok,reserve,1931.65,0.00,1217.86,69.91,0.00,3
SP5-06970,ok,reserve,14219.66,9479.77,0.00,0.00,0.00,3
SP5-06971,deficit,none,0.00,0.00,0.00,0.00,406903.47,4
SP5-06972,ok,goals+,0.00,589001.92,318064.90,618452.01,24215166.79,4
SP5-06973,ok,goals+,0.00,0.00,62688.97,97503.21,188915.08,5
SP5-06974,ok,reserve,3735.78,0.00,0.00,0.00,0.00,3
SP5-06975,ok,goals+,0.00,0.00,16662.33,4973.18,231990.31,5
SP5-06976,ok,reserve,11817.91,0.00,0.00,0.00,0.00,2
SP5-06977,deficit,none,0.00,0.00,0.00,0.00,1419839.31,4
SP5-06978,ok,goals+,0.00,0.00,386825.19,10119.28,4274518.50,4
SP5-06979,ok,reserve,7498.34,0.00,4998.89,0.00,0.00,4
SP5-06980,ok,goals+,0.00,2482.02,12483.44,2606.11,298982.37,4
SP5-06981,deficit,none,0.00,0.00,0.00,0.00,96359.92,4
SP5-06982,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-06983,ok,reserve,9131.29,6087.52,0.00,0.00,0.00,4
SP5-06984,ok,goals+,0.00,382536.41,806817.89,229521.85,7743567.65,3
SP5-06985,ok,reserve,4411.33,2940.89,0.00,0.00,0.00,2
SP5-06986,deficit,none,0.00,0.00,0.00,0.00,180271.86,4
SP5-06987,ok,reserve,21075.83,0.00,14050.55,0.00,0.00,4
SP5-06988,ok,reserve,32146.27,0.00,0.00,21430.85,0.00,4
SP5-06989,ok,goals+,6159.18,0.00,0.00,14847.26,0.00,3
SP5-06990,ok,reserve,1797778.14,1198518.76,0.00,0.00,0.00,4
SP5-06991,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-06992,ok,reserve,619.14,0.00,0.00,0.00,0.00,4
SP5-06993,deficit,none,0.00,0.00,0.00,0.00,2324814.94,4
SP5-06994,ok,reserve,28821.67,19214.45,0.00,0.00,0.00,4
SP5-06995,deficit,none,0.00,0.00,0.00,0.00,270890.92,4
SP5-06827,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-06997,ok,reserve,27315.72,1427.54,15926.41,856.53,0.00,4
SP5-06998,deficit,none,0.00,0.00,0.00,0.00,24763143.23,4
SP5-06999,ok,goals+,0.00,55781.03,74418.56,33468.62,4062174.34,3
SP5-07000,ok,reserve,594.65,396.44,0.00,0.00,0.00,2
SP5-07001,ok,goals+,0.00,0.00,196399.19,31123.31,38683492.43,4
SP5-07002,ok,reserve,0.60,0.00,0.00,0.40,0.00,4
SP5-07003,ok,reserve,4411.33,2940.89,0.00,0.00,0.00,2
SP5-07004,ok,reserve,27271.11,18180.74,0.00,0.00,0.00,4
SP5-07005,ok,reserve,25886.09,0.00,17257.39,0.00,0.00,4
SP5-07006,ok,goals+,0.00,0.00,3992625.51,1302566.33,43881356.19,5
SP5-07007,ok,reserve,34831.54,0.00,0.00,0.00,0.00,3
SP5-07008,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07009,ok,reserve,16339.28,0.00,0.00,0.00,0.00,3
SP5-07010,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07011,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07012,ok,debt,3490.86,8145.34,0.00,0.00,19759.30,3
SP5-07013,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07014,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07015,ok,reserve,8050.83,0.00,5367.22,0.00,0.00,4
SP5-07016,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07017,ok,goals+,0.00,0.00,346373.31,72935.16,6807225.78,3
SP5-07018,ok,goals+,0.00,0.00,131921.06,86027.48,11444463.03,5
SP5-07019,ok,reserve,8379.16,0.00,0.00,0.00,0.00,4
SP5-07020,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07021,ok,goals+,0.00,0.00,609619696.12,594770396.06,5468222379.52,2
SP5-07022,deficit,none,0.00,0.00,0.00,0.00,564965.27,4
SP5-07023,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07024,ok,reserve,8038.41,0.00,0.00,0.00,0.00,4
SP5-07025,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07026,ok,goals+,0.00,4068.36,4348.98,2441.01,668939.54,4
SP5-07027,deficit,none,0.00,0.00,0.00,0.00,11161.52,4
SP5-07028,deficit,none,0.00,0.00,0.00,0.00,492061.91,4
SP5-07029,ok,reserve,593.05,395.37,0.00,0.00,23661.08,2
SP5-07030,ok,reserve,4850.14,0.00,3233.43,0.00,0.00,4
SP5-07031,ok,reserve,20674.88,0.00,0.00,0.00,0.00,4
SP5-07032,ok,reserve,18709.07,0.00,0.00,0.00,0.00,3
SP5-07033,ok,goals+,0.00,0.00,68788.84,70706.24,389529.08,5
SP5-07034,ok,goals+,5667.85,0.00,6512.03,5765.78,0.00,2
SP5-07035,ok,reserve,8563.03,2356.13,3352.56,0.00,38227.23,2
SP5-07036,ok,debt,0.00,5356.73,4761.05,205.07,64492.05,4
SP5-07037,ok,debt,0.00,5755.67,5384.41,371.25,349173.84,3
SP5-07038,deficit,none,0.00,0.00,0.00,0.00,826988.41,4
SP5-07039,ok,reserve,7869.74,5246.50,0.00,0.00,0.00,4
SP5-07040,deficit,none,0.00,0.00,0.00,0.00,2320156.16,4
SP5-07041,ok,reserve,3721.97,0.00,2481.32,0.00,0.00,4
SP5-07042,ok,reserve,19762.30,0.00,0.00,0.00,0.00,2
SP5-07043,ok,goals+,0.00,0.00,5163.98,309.13,246322.47,4
SP5-07044,ok,goals+,0.00,0.00,12645.06,0.00,3354788.77,3
SP5-07045,ok,reserve,5812.52,0.00,3875.02,0.00,0.00,4
SP5-07046,ok,reserve,6122.69,0.00,3265.02,1947.47,0.00,4
SP5-07047,ok,reserve,21949.91,0.00,11025.96,3607.31,31118.04,5
SP5-07048,ok,goals+,0.00,0.00,1839634.22,138038.53,43565699.91,5
SP5-07049,deficit,none,0.00,0.00,0.00,0.00,5896801.99,4
SP5-07050,ok,goals+,0.00,0.00,4931.74,4118.38,183435.08,5
SP5-07051,ok,goals+,0.00,0.00,0.00,3182.44,36615.89,4
SP5-07052,deficit,none,0.00,0.00,0.00,0.00,768971.41,4
SP5-03028,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07054,deficit,none,0.00,0.00,0.00,0.00,4432456.90,4
SP5-07055,ok,reserve,3537.46,0.00,0.00,2358.30,0.00,4
SP5-07056,ok,debt,4695.67,10956.55,0.00,0.00,20603.55,2
SP5-07057,ok,debt,116290.29,317614.02,174727.87,26595.85,288485.64,3
SP5-07058,deficit,none,0.00,0.00,0.00,0.00,200055.83,4
SP5-07059,ok,debt,34908.60,81453.40,0.00,0.00,197593.00,3
SP5-07060,deficit,none,0.00,0.00,0.00,0.00,3517945.10,4
SP5-07061,ok,reserve,10003.45,6668.96,0.00,0.00,0.00,2
SP5-07062,ok,goals+,0.00,0.00,93543.78,5660.66,9199832.19,3
SP5-07063,ok,reserve,17593.81,0.00,200.97,0.00,0.00,4
SP5-07064,ok,goals+,0.00,0.00,6544.21,475.23,88771.12,5
SP5-07065,ok,reserve,3364.23,0.00,2242.82,0.00,0.00,4
SP5-07066,ok,reserve,4592.08,3061.39,0.00,0.00,0.00,3
SP5-07067,ok,debt,0.00,1018.99,1006.40,12.59,261721.32,4
SP5-07068,ok,goals+,0.00,0.00,15238.87,0.00,13042.66,5
SP5-07069,ok,reserve,2721.15,0.00,0.00,1814.10,0.00,4
SP5-07070,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07071,ok,reserve,2256.10,1504.06,0.00,0.00,0.00,2
SP5-07072,ok,goals+,0.00,0.00,5430.13,0.00,101726.10,4
SP5-06748,ok,reserve,29899.91,0.00,14926.16,5007.11,0.00,4
SP5-07074,ok,reserve,2433.74,0.00,0.00,1622.50,0.00,4
SP5-07075,ok,reserve,7854.25,0.00,5236.17,0.00,0.00,4
SP5-07076,ok,goals+,0.00,0.00,1069170.79,1632554.00,85745174.27,4
SP5-07077,ok,reserve,2165410.09,1443606.72,0.00,0.00,0.00,2
SP5-07078,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07079,ok,reserve,20744.26,0.00,0.00,0.00,0.00,3
SP5-07080,ok,reserve,2527805.23,1685203.48,0.00,0.00,0.00,3
SP5-07081,ok,debt,401.68,937.24,0.00,0.00,8400.09,2
SP5-07082,ok,reserve,2121.05,1414.04,0.00,0.00,0.00,3
SP5-07083,ok,goals+,0.00,0.00,104148.90,75801.71,1487187.86,4
SP5-07084,ok,reserve,653.24,435.49,0.00,0.00,0.00,2
SP5-07085,ok,reserve,2508.72,0.00,0.00,0.00,0.00,4
SP5-07086,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07087,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07088,deficit,none,0.00,0.00,0.00,0.00,300415.36,4
SP5-07089,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07090,ok,reserve,13983.21,0.00,0.00,0.00,0.00,4
SP5-07091,ok,reserve,13711.93,0.00,9141.29,0.00,0.00,4
SP5-07092,ok,reserve,10134.26,6756.18,0.00,0.00,0.00,2
SP5-07093,ok,reserve,2937.04,0.00,0.00,0.00,0.00,4
SP5-07094,deficit,none,0.00,0.00,0.00,0.00,7994799.39,4
SP5-07095,ok,goals+,0.00,0.00,39784.36,87900.39,175198.52,5
SP5-07096,ok,reserve,5257.81,0.00,0.00,0.00,0.00,4
SP5-07097,ok,reserve,34684.04,0.00,22103.40,1019.29,0.00,4
SP5-07098,ok,reserve,1086951.81,160923.43,430949.28,132761.83,0.00,4
SP5-07099,ok,reserve,12543.08,0.00,0.00,8362.05,0.00,4
SP5-07100,ok,goals+,0.00,0.00,68688.02,40385.00,34444.33,5
SP5-07101,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07102,ok,reserve,5755.21,0.00,3836.81,0.00,0.00,4
SP5-07103,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07104,ok,reserve,1189.09,0.00,792.72,0.00,0.00,4
SP5-07105,ok,reserve,9666.98,6444.66,0.00,0.00,0.00,4
SP5-07106,ok,reserve,8327.77,0.00,5551.84,0.00,0.00,3
SP5-07107,ok,reserve,4869.85,0.00,3075.45,171.12,0.00,4
SP5-07108,deficit,none,0.00,0.00,0.00,0.00,1000000.00,4
SP5-07109,ok,goals+,0.00,0.00,2525.50,86.71,169090.12,4
SP5-07110,ok,reserve,17947.96,11965.30,0.00,0.00,0.00,2
SP5-07111,ok,reserve,5145.71,0.00,3130.62,299.86,0.00,4
SP5-07112,ok,debt,1583.95,3695.89,0.00,0.00,41335.47,4
SP5-07113,ok,goals+,0.00,0.00,14675.77,15147.09,87227.03,4
SP5-07114,ok,reserve,24631.79,0.00,0.00,0.00,0.00,4
SP5-07115,deficit,none,0.00,0.00,0.00,0.00,8159872.95,4
SP5-07116,deficit,none,0.00,0.00,0.00,0.00,96131.65,4
SP5-07117,ok,reserve,133.64,0.00,89.09,0.00,0.00,4
SP5-07118,ok,goals+,0.00,0.00,219382.33,36771.49,1026921.39,4
SP5-07119,deficit,none,0.00,0.00,0.00,0.00,57837.90,4
SP5-07120,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07121,ok,reserve,469.61,313.07,0.00,0.00,0.00,3
SP5-07122,ok,reserve,21209.08,0.00,7421.64,6717.75,0.00,3
SP5-07123,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07124,ok,debt,6877.89,16048.41,0.00,0.00,68801.73,5
SP5-07125,deficit,none,0.00,0.00,0.00,0.00,1556459.69,4
SP5-07126,ok,reserve,3597.15,0.00,2398.10,0.00,0.00,4
SP5-07127,ok,reserve,1982512.70,1321675.14,0.00,0.00,0.00,2
SP5-07128,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07129,ok,debt,8465.24,19752.23,0.00,0.00,0.00,3
SP5-07130,ok,goals+,0.00,0.00,34981.23,0.00,3451948.88,4
SP5-07131,deficit,none,0.00,0.00,0.00,0.00,2502468.70,4
SP5-07132,ok,reserve,29017.95,19345.30,0.00,0.00,0.00,2
SP5-07133,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07134,ok,reserve,10450.66,6967.10,0.00,0.00,11348.37,3
SP5-07135,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07136,ok,reserve,1813.18,0.00,1208.79,0.00,0.00,3
SP5-07137,ok,reserve,29219.03,0.00,0.00,19479.35,0.00,4
SP5-07138,ok,reserve,6449.33,0.00,4299.56,0.00,0.00,3
SP5-07139,ok,goals+,0.00,0.00,6307.35,0.00,8730394.43,3
SP5-07140,ok,reserve,32773.39,21848.92,0.00,0.00,0.00,2
SP5-07141,deficit,none,0.00,0.00,0.00,0.00,10000000.00,4
SP5-07142,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07143,ok,goals+,0.00,0.00,813782.40,36488.52,27411870.77,3
SP5-07144,ok,reserve,5486.62,0.00,0.00,0.00,0.00,4
SP5-07145,ok,debt,0.00,4789.46,4789.46,0.00,36886.61,4
SP5-07146,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07147,ok,reserve,41991.04,0.00,0.00,0.00,0.00,4
SP5-07148,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07149,ok,reserve,2394.13,0.00,0.00,0.00,0.00,4
SP5-07150,ok,reserve,1449.50,0.00,0.00,0.00,0.00,4
SP5-07151,ok,reserve,133.64,0.00,89.09,0.00,0.00,4
SP5-07152,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07153,ok,goals+,0.00,0.00,20517.39,0.00,145355.66,5
SP5-07154,ok,debt,0.00,64018.26,46588.20,17430.06,526645.95,4
SP5-07155,ok,reserve,2068.31,1378.88,0.00,0.00,0.00,2
SP5-07156,ok,goals+,0.00,0.00,630332483.09,59489694.90,1661146812.65,2
SP5-07157,ok,debt,8776.49,20478.49,0.00,0.00,40029.34,3
SP5-07158,ok,reserve,2270.04,1513.36,0.00,0.00,0.00,1
SP5-07159,ok,reserve,15548.36,0.00,10365.58,0.00,0.00,4
SP5-07160,ok,reserve,3012.06,0.00,2008.04,0.00,84339.45,3
SP5-07161,ok,reserve,4762.58,0.00,0.00,0.00,0.00,4
SP5-07162,deficit,none,0.00,0.00,0.00,0.00,98112.67,4
SP5-07163,ok,reserve,9598.12,6398.74,0.00,0.00,0.00,1
SP5-07164,deficit,none,0.00,0.00,0.00,0.00,954876.22,4
SP5-07165,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07166,ok,goals+,0.00,0.00,39438.63,0.00,670093.38,4
SP5-07167,deficit,none,0.00,0.00,0.00,0.00,5239380.53,4
SP5-07168,ok,goals+,0.00,0.00,0.00,36433.65,283418.36,5
SP5-07169,ok,reserve,6089.56,4059.70,0.00,0.00,0.00,2
SP5-07170,ok,reserve,147686.19,0.00,0.00,0.00,0.00,4
SP5-07171,ok,reserve,29352.19,19568.12,0.00,0.00,0.00,4
SP5-07172,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07173,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07174,ok,debt,3777.20,8813.47,0.00,0.00,5298.61,2
SP5-07175,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07176,ok,reserve,21806.20,0.00,10877.22,3660.24,0.00,4
SP5-07177,ok,debt,0.00,4291.00,4291.00,0.00,3803.65,3
SP5-07178,ok,reserve,3281.60,2187.74,0.00,0.00,0.00,2
SP5-07179,ok,goals+,0.00,0.00,2378.70,0.00,375855.33,4
SP5-07180,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07181,ok,goals+,0.00,0.00,17621.30,18019.73,103453.85,4
SP5-07182,deficit,none,0.00,0.00,0.00,0.00,115589.97,4
SP5-07183,ok,reserve,12006.26,8004.18,0.00,0.00,0.00,4
SP5-07184,ok,reserve,16718.38,0.00,0.00,0.00,0.00,2
SP5-07185,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07186,ok,goals+,0.00,0.00,2373.33,1546.48,275615.33,4
SP5-07187,ok,goals+,0.00,0.00,25673.07,0.00,214798.03,5
SP5-07188,ok,reserve,0.60,0.00,0.40,0.00,0.00,4
SP5-07189,ok,reserve,11988.07,7992.04,0.00,0.00,0.00,1
SP5-07190,ok,reserve,3272.59,0.00,2181.73,0.00,0.00,4
SP5-07191,ok,reserve,2784.41,0.00,0.00,0.00,0.00,3
SP5-07192,deficit,none,0.00,0.00,0.00,0.00,6831193.90,4
SP5-07193,ok,reserve,80702.22,0.00,40859.60,12941.88,0.00,2
SP5-07194,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07195,ok,reserve,2203.51,0.00,0.00,0.00,0.00,4
SP5-07196,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07197,ok,reserve,8123.03,5415.36,0.00,0.00,0.00,2
SP5-07198,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07199,ok,reserve,1479.53,0.00,101.05,0.00,0.00,4
SP5-07200,ok,reserve,15189.81,10126.54,0.00,0.00,0.00,4
SP5-07201,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07202,ok,reserve,8694.53,5796.35,0.00,0.00,0.00,2
SP5-07203,ok,reserve,17640.56,11760.37,0.00,0.00,0.00,2
SP5-07204,ok,goals+,0.00,0.00,2680810.76,1686654.39,29141783.92,5
SP5-07205,ok,reserve,12669.83,0.00,0.00,0.00,0.00,4
SP5-07206,ok,debt,1534.51,3580.51,0.00,0.00,2656.99,2
SP5-07207,ok,goals+,0.00,0.00,191527.44,0.00,6690987.05,3
SP5-07208,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07209,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07210,ok,goals+,0.00,0.00,13489.05,10377.15,97071.12,3
SP5-07211,ok,reserve,71207.74,47471.83,0.00,0.00,87071.04,5
SP5-07212,ok,reserve,15189.81,10126.54,0.00,0.00,0.00,4
SP5-07213,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07214,ok,reserve,4709.19,3139.46,0.00,0.00,0.00,2
SP5-07215,deficit,none,0.00,0.00,0.00,0.00,103146.54,4
SP5-07216,ok,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07217,ok,reserve,16330.51,0.00,2169.20,0.00,0.00,4
SP5-07218,ok,reserve,1603.95,1069.30,0.00,0.00,0.00,3
SP5-07219,ok,goals+,0.00,0.00,0.00,11578.97,1319192.46,3
SP5-07220,ok,debt,4140.58,9661.35,0.00,0.00,35080.17,2
SP5-07221,ok,goals+,0.00,0.00,350159.92,43466.68,15850059.35,4
SP5-07222,ok,debt,8866.01,9749.77,0.00,0.00,0.00,2
SP5-07223,ok,reserve,58890.96,0.00,0.00,0.00,0.00,4
SP5-07224,ok,goals+,0.00,0.00,0.00,7906.19,279200.27,5
SP5-07225,ok,goals+,0.00,79366.96,143239.57,17857.56,3040663.17,4
SP5-07226,ok,reserve,1023.59,0.00,0.00,0.00,0.00,4
SP5-07227,ok,reserve,11437.07,7624.71,0.00,0.00,0.00,2
SP5-07228,ok,reserve,7406.70,3484.06,0.00,0.00,0.00,2
SP5-07229,ok,reserve,3382.14,0.00,2254.76,0.00,0.00,4
SP5-07230,ok,reserve,13009.22,0.00,4662.88,4009.93,185007.65,5
SP5-07231,ok,goals+,0.00,0.00,15948.90,18561.47,277577.29,2
SP5-07232,ok,debt,4000.25,5762.38,0.00,0.00,0.00,4
SP5-07233,ok,goals+,0.00,0.00,639747.13,1426640.90,36417735.51,5
SP5-07234,ok,debt,4140.58,9661.35,0.00,0.00,35080.17,2
SP5-07235,ok,reserve,1083.04,0.00,0.00,0.00,0.00,3
SP5-07236,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07237,ok,goals+,0.00,0.00,9834.32,14321.74,50769.57,5
SP5-07238,ok,reserve,548.79,0.00,432.08,0.00,0.00,3
SP5-07239,deficit,none,0.00,0.00,0.00,0.00,5649021.30,4
SP5-07240,ok,goals+,0.00,0.00,7827.73,17124.55,439771.57,3
SP5-07241,ok,debt,0.00,3534.28,3534.27,0.00,36959.51,3
SP5-07242,deficit,none,0.00,0.00,0.00,0.00,707599.87,4
SP5-07243,ok,reserve,9338.81,6225.88,0.00,0.00,0.00,3
SP5-07244,ok,reserve,16127.55,0.00,10751.70,0.00,0.00,4
SP5-07245,ok,reserve,417.00,278.00,0.00,0.00,0.00,2
SP5-07246,ok,reserve,3502.05,0.00,0.00,0.00,0.00,3
SP5-07247,ok,reserve,14700.84,9800.56,0.00,0.00,0.00,2
SP5-07248,ok,reserve,25307.60,16871.74,0.00,0.00,0.00,2
SP5-07249,ok,reserve,94661.57,0.00,63107.72,0.00,0.00,3
SP5-07250,ok,goals+,0.00,0.00,3493801.02,0.00,16564935.04,4
SP5-07251,ok,reserve,27590.45,0.00,18393.63,0.00,0.00,4
SP5-07252,ok,goals+,0.00,226940.22,862763.12,187225.68,10221745.40,4
SP5-07253,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07254,ok,goals+,0.00,0.00,27881.01,33018.01,77893.57,2
SP5-07255,ok,goals+,0.00,0.00,542396.83,556506.14,11745387.88,4
SP5-07256,ok,reserve,2458.22,1638.82,0.00,0.00,0.00,2
SP5-07257,ok,debt,10.06,23.47,0.00,0.00,175194.35,3
SP5-07258,ok,reserve,2422617.67,1615078.44,0.00,0.00,0.00,2
SP5-07259,ok,debt,4579.99,10686.63,0.00,0.00,45324.38,2
SP5-07260,ok,goals+,0.00,0.00,780681.38,209903.11,33674677.12,5
SP5-07261,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07262,ok,goals+,0.00,0.00,432948.97,128010.95,26932186.81,4
SP5-07263,ok,debt,906705.31,2115645.72,0.00,0.00,2526985.10,2
SP5-07264,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07265,ok,debt,1341.83,3130.92,0.00,0.00,6024.62,2
SP5-07266,ok,reserve,41927.83,0.00,21795.11,6156.78,0.00,4
SP5-07267,ok,goals+,0.00,0.00,0.00,358418.14,16995647.26,3
SP5-07268,ok,reserve,16377.23,10918.16,0.00,0.00,0.00,2
SP5-07269,deficit,none,0.00,0.00,0.00,0.00,49230.03,4
SP5-07270,ok,reserve,33292.61,0.00,0.00,0.00,0.00,4
SP5-07271,ok,goals+,0.00,0.00,24993.72,3025.16,1288934.03,4
SP5-07272,deficit,none,0.00,0.00,0.00,0.00,5122204.72,4
SP5-07273,ok,reserve,1793.81,1195.87,0.00,0.00,20615.72,5
SP5-07274,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07275,ok,reserve,131.23,0.00,87.48,0.00,0.00,4
SP5-07276,ok,reserve,8423.41,5615.61,0.00,0.00,6386.69,2
SP5-07277,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07278,ok,reserve,7109.99,0.00,0.00,0.00,0.00,4
SP5-07279,ok,goals+,0.00,3135.11,8061.27,3291.86,22663.87,4
SP5-07280,ok,debt,0.00,1336.17,1336.16,0.00,537049.79,3
SP5-07281,ok,debt,0.00,2670.53,2670.53,0.00,1571593.60,4
SP5-07282,ok,reserve,1083.04,0.00,0.00,0.00,0.00,3
SP5-07283,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07284,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07285,ok,debt,0.00,116676.62,0.00,116676.62,2197067.21,4
SP5-07286,ok,goals+,0.00,0.00,589743.32,103124.11,1752934.63,5
SP5-07287,ok,reserve,31769.62,0.00,7433.25,0.00,0.00,4
SP5-07288,ok,goals+,0.00,872329.55,1240910.06,196274.15,109160387.76,4
SP5-07289,ok,goals+,0.00,0.00,12500.78,0.00,254778.43,3
SP5-07290,ok,reserve,4827.03,0.00,3218.02,0.00,0.00,4
SP5-07291,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07292,ok,reserve,1839628.25,1226418.84,0.00,0.00,0.00,2
SP5-07293,ok,reserve,8096.25,0.00,5071.80,325.70,0.00,4
SP5-07294,ok,reserve,4513.30,0.00,1725.06,0.00,0.00,4
SP5-07295,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07296,deficit,none,0.00,0.00,0.00,0.00,434375.86,4
SP5-07297,ok,reserve,2149.87,1433.25,0.00,0.00,0.00,3
SP5-07298,ok,goals+,0.00,0.00,2912927.26,3154545.69,62412392.64,4
SP5-07299,deficit,none,0.00,0.00,0.00,0.00,341878.96,4
SP5-07300,ok,reserve,0.60,0.40,0.00,0.00,0.00,4
SP5-07301,ok,reserve,17286.11,11524.07,0.00,0.00,0.00,4
SP5-07302,deficit,none,0.00,0.00,0.00,0.00,261730.21,4
SP5-07303,ok,reserve,8593.35,0.00,0.00,0.00,0.00,4
SP5-07304,ok,goals+,0.00,7321.29,5146.39,2174.90,288488.67,4
SP5-07305,ok,reserve,41005.29,0.00,0.00,0.00,0.00,4
SP5-07306,ok,goals+,0.00,0.00,329643.34,0.00,2665191.46,4
SP5-07307,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07308,ok,reserve,12845.99,8564.00,0.00,0.00,0.00,2
SP5-07309,ok,goals+,0.00,0.00,9013.90,7766.05,235853.81,5
SP5-07310,deficit,none,0.00,0.00,0.00,0.00,23852.44,4
SP5-07311,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07312,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07313,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07314,deficit,none,0.00,0.00,0.00,0.00,251346.30,4
SP5-07039,ok,reserve,4991.69,0.00,3327.80,0.00,0.00,4
SP5-07316,ok,goals+,0.00,0.00,601502714.01,323437748.39,4866053898.99,2
SP5-07317,ok,debt,715.09,1668.55,0.00,0.00,176855.87,3
SP5-07318,ok,reserve,25292.87,0.00,0.00,0.00,0.00,3
SP5-07319,deficit,none,0.00,0.00,0.00,0.00,357162.91,4
SP5-07320,ok,reserve,0.60,0.40,0.00,0.00,0.00,2
SP5-07321,ok,reserve,8938.87,5959.25,0.00,0.00,0.00,2
SP5-07322,deficit,none,0.00,0.00,0.00,0.00,23852.44,4
SP5-07323,deficit,none,0.00,0.00,0.00,0.00,446647.09,4
