id,status,dom,res,debt,goal,inv,lump
SP3-05659,deficit,none,0,0,0,0,0
SP3-05660,deficit,none,0,0,0,0,0
SP3-05661,deficit,none,0,0,0,0,12297
SP3-05662,deficit,none,0,0,0,0,0
SP3-05663,ok,debt,0,19278,0,0,1297079
SP3-05664,invalid,none,0,0,0,0,0
SP3-05665,deficit,none,0,0,0,0,4728974
SP3-05666,invalid,none,0,0,0,0,0
SP3-05667,ok,reserve,1933,1932,0,0,25300
SP3-05668,ok,reserve,18231,0,12153,0,0
SP3-05669,deficit,none,0,0,0,0,0
SP3-05670,deficit,none,0,0,0,0,0
SP3-05671,invalid,none,0,0,0,0,0
SP3-05672,ok,debt,0,17240,0,0,184410
SP3-05673,ok,reserve,10051,0,6700,0,0
SP3-05674,ok,debt,0,16389,0,0,26480
SP3-05675,deficit,none,0,0,0,0,749951
SP3-05676,deficit,none,0,0,0,0,0
SP3-05677,ok,debt,0,59241,0,0,311203
SP3-05678,invalid,none,0,0,0,0,0
SP3-05679,ok,debt,0,1010,0,0,50514
SP3-05680,deficit,none,0,0,0,0,0
SP3-05681,ok,debt,0,172070,0,0,2048034
SP3-05682,ok,goals+,0,0,183351,365678,720015
SP3-05683,deficit,none,0,0,0,0,998566
SP3-05684,deficit,none,0,0,0,0,236426
SP3-05685,ok,reserve,15359,0,4080,0,0
SP3-05686,deficit,none,0,0,0,0,5546697
SP3-05687,ok,debt,0,1980,0,0,25310
SP3-05688,ok,goals+,0,0,4181,5342,234763
SP3-05689,ok,goals+,0,0,34061,10080,157373
SP3-05690,ok,goals+,0,0,2999,194,94920
SP3-05691,deficit,none,0,0,0,0,0
SP3-05692,deficit,none,0,0,0,0,26848
SP3-05693,ok,reserve,3968,0,2644,0,0
SP3-05694,invalid,none,0,0,0,0,0
SP3-05695,ok,debt,6261,6261,0,0,0
SP3-05696,deficit,none,0,0,0,0,90375
SP3-05697,ok,debt,2966,2966,0,0,0
SP3-05698,ok,debt,0,2724,0,0,3761
SP3-05699,ok,debt,0,3643,0,0,184438
SP3-05700,ok,goals+,0,0,7138,34735,2909022
SP3-05701,ok,reserve,8991,0,5994,0,0
SP3-05702,deficit,none,0,0,0,0,2313811
SP3-05703,ok,debt,0,430,0,0,7891
SP3-05704,ok,reserve,84997,0,25434,0,0
SP3-05705,deficit,none,0,0,0,0,701232
SP3-05706,deficit,none,0,0,0,0,0
SP3-05707,deficit,none,0,0,0,0,90854
SP3-05708,ok,debt,0,31410,0,0,12679
SP3-05709,deficit,none,0,0,0,0,5899448
SP3-05710,ok,reserve,12886,0,8590,0,0
SP3-05711,deficit,none,0,0,0,0,124343
SP3-05712,ok,reserve,20506,0,4767,0,0
SP3-05713,ok,debt,51158,51158,0,0,0
SP3-05714,ok,debt,0,82,0,0,25232
SP3-05715,ok,debt,0,9414,0,0,11875
SP3-05716,deficit,none,0,0,0,0,1869178
SP3-05717,deficit,none,0,0,0,0,336137
SP3-05718,ok,goals+,0,0,3489,0,229105
SP3-05719,invalid,none,0,0,0,0,0
SP3-05720,deficit,none,0,0,0,0,0
SP3-05721,ok,goals+,0,0,34460,1022,1053733
SP3-05722,ok,goals+,0,0,6034,0,201182
SP3-05723,deficit,none,0,0,0,0,3234104
SP3-05724,ok,debt,0,10898,0,0,31698
SP3-05725,ok,reserve,7991,0,5326,0,341005
SP3-05726,deficit,none,0,0,0,0,52915
SP3-05727,ok,reserve,11573,0,0,0,0
SP3-05728,ok,debt,0,61065,0,0,311203
SP3-05729,ok,reserve,111134614,111134613,0,0,1512374652
SP3-05730,deficit,none,0,0,0,0,5443493
SP3-05731,ok,goals+,0,0,7272,5802,168476
SP3-05732,deficit,none,0,0,0,0,375651
SP3-05733,deficit,none,0,0,0,0,0
SP3-05734,ok,reserve,41638,0,9148,0,1444482
SP3-05735,ok,goals+,0,0,5062,0,256907
SP3-05736,deficit,none,0,0,0,0,5259243
SP3-05737,ok,debt,0,66898,0,0,89738
SP3-05738,ok,reserve,4033,4032,0,0,0
SP3-05739,ok,reserve,27738,0,6894,0,0
SP3-05740,ok,debt,0,9859,0,0,342068
SP3-05741,deficit,none,0,0,0,0,0
SP3-05742,ok,debt,4884,12760,0,0,0
SP3-05743,deficit,none,0,0,0,0,6056674
SP3-05744,deficit,none,0,0,0,0,0
SP3-05745,deficit,none,0,0,0,0,0
SP3-05746,ok,debt,3566,14879,0,0,0
SP3-05747,ok,debt,0,4320,0,0,128752
SP3-05748,ok,reserve,16517,16516,0,0,0
SP3-05749,ok,debt,0,9173,0,0,63073
SP3-05750,ok,debt,0,21626,0,0,82336
SP3-05751,ok,reserve,27738,0,6894,0,0
SP3-05752,ok,debt,0,19009,0,0,126776
SP3-05753,deficit,none,0,0,0,0,0
SP3-05754,ok,debt,0,3031,0,0,38071
SP3-05755,ok,reserve,1173,0,781,0,0
SP3-05756,ok,debt,0,8173,0,0,101273
SP3-05757,deficit,none,0,0,0,0,409422
SP3-05758,deficit,none,0,0,0,0,261385
SP3-05759,deficit,none,0,0,0,0,101961
SP3-05760,ok,debt,2755,6429,0,0,0
SP3-05761,ok,reserve,532,531,0,0,0
SP3-05762,deficit,none,0,0,0,0,0
SP3-05763,ok,none,0,0,0,0,13235
SP3-05764,ok,goals+,0,0,18108,0,738156
SP3-05765,deficit,none,0,0,0,0,1846387
SP3-05766,ok,debt,0,3031,0,0,38071
SP3-05767,ok,debt,4366,4366,0,0,0
SP3-05768,ok,debt,139,325,0,0,0
SP3-05769,deficit,none,0,0,0,0,0
SP3-05770,deficit,none,0,0,0,0,0
SP3-05771,ok,reserve,49624,0,0,0,0
SP3-05772,deficit,none,0,0,0,0,748428
SP3-05773,ok,goals+,0,0,44489,0,106385
SP3-05774,ok,goals+,0,0,1910,6237,208111
SP3-05775,deficit,none,0,0,0,0,7656
SP3-05776,deficit,none,0,0,0,0,14635
SP3-05777,ok,reserve,2540,2539,0,0,0
SP3-05778,deficit,none,0,0,0,0,0
SP3-05779,deficit,none,0,0,0,0,512092
SP3-05780,ok,reserve,4256,0,2836,0,12661
SP3-05781,ok,reserve,4256,0,2836,0,12661
SP3-05782,deficit,none,0,0,0,0,0
SP3-05783,ok,debt,0,5530,0,0,65713
SP3-05784,deficit,none,0,0,0,0,1821131
SP3-05785,ok,debt,0,3864,0,0,62775
SP3-05786,ok,reserve,21849,0,0,0,0
SP3-05787,ok,goals+,0,0,30202,26101,0
SP3-05788,ok,reserve,4304,0,2869,0,0
SP3-05789,ok,debt,835,835,0,0,16629
SP3-05790,ok,debt,0,13284,0,0,832595
SP3-05791,deficit,none,0,0,0,0,231433
SP3-05792,ok,reserve,3837,3836,0,0,0
SP3-05793,ok,debt,2301,5372,0,0,0
SP3-05794,ok,debt,885,2065,0,0,0
SP3-05795,deficit,none,0,0,0,0,132025
SP3-05796,deficit,none,0,0,0,0,0
SP3-05797,ok,debt,0,55305,0,0,657128
SP3-05798,ok,reserve,261816,0,9285,0,0
SP3-05799,ok,debt,0,912,0,0,90873
SP3-05800,deficit,none,0,0,0,0,655210
SP3-05801,invalid,none,0,0,0,0,0
SP3-05802,ok,debt,7175,16741,0,0,0
SP3-05803,ok,reserve,8886,8885,0,0,650837
SP3-05804,ok,debt,2673,6237,0,0,0
SP3-05805,deficit,none,0,0,0,0,246253
SP3-05806,ok,goals+,0,0,25223,7912,68660
SP3-05807,ok,goals+,0,0,622,11619,178002
SP3-05808,deficit,none,0,0,0,0,5292373
SP3-05809,deficit,none,0,0,0,0,1438807
SP3-05810,ok,debt,0,3784,0,0,10017
SP3-05811,deficit,none,0,0,0,0,3877570
SP3-05812,ok,debt,1624,3791,0,0,0
SP3-05813,ok,debt,0,9859,0,0,34491
SP3-05814,ok,goals+,0,0,3489,58894,53374
SP3-05815,ok,goals+,0,0,15286,0,4083322
SP3-05816,ok,goals+,0,0,0,47491,104841
SP3-05817,ok,reserve,1087,1086,0,0,0
SP3-05818,ok,goals+,1700,0,0,20397,0
SP3-05819,ok,debt,0,13333,0,0,4712
SP3-05820,deficit,none,0,0,0,0,239408
SP3-05821,ok,reserve,109596,0,73064,0,0
SP3-05822,ok,reserve,1279,1278,0,0,0
SP3-05823,ok,goals+,256745959,0,390272109,0,3393146468
SP3-05824,invalid,none,0,0,0,0,0
SP3-05825,ok,debt,0,11042,0,0,130045
SP3-05826,deficit,none,0,0,0,0,0
SP3-05827,ok,goals+,0,0,4442,0,0
SP3-05828,ok,debt,0,15711,0,0,160303
SP3-05829,ok,debt,0,7055,0,0,7254
SP3-05830,ok,reserve,9739,0,6493,0,0
SP3-05831,deficit,none,0,0,0,0,1778927
SP3-05832,deficit,none,0,0,0,0,257792
SP3-05833,ok,goals+,0,0,7940,0,165829
SP3-05834,ok,debt,0,17811,0,0,408897
SP3-05835,ok,debt,0,12773,0,0,58035
SP3-05836,deficit,none,0,0,0,0,28190
SP3-05837,deficit,none,0,0,0,0,122768
SP3-05838,deficit,none,0,0,0,0,478032
SP3-05839,deficit,none,0,0,0,0,0
SP3-05840,ok,goals+,0,0,23838,0,157673
SP3-05841,deficit,none,0,0,0,0,0
SP3-05842,invalid,none,0,0,0,0,0
SP3-05843,deficit,none,0,0,0,0,355596
SP3-05844,deficit,none,0,0,0,0,8265476
SP3-05845,ok,debt,929,929,0,0,0
SP3-05846,ok,debt,0,8918,0,0,38539
SP3-05847,ok,goals+,0,0,36185,0,53377
SP3-05848,invalid,none,0,0,0,0,0
SP3-05849,deficit,none,0,0,0,0,0
SP3-05850,deficit,none,0,0,0,0,164259
SP3-05851,ok,debt,0,7420,0,0,7254
SP3-05852,ok,goals+,0,0,12885,15917,657385
SP3-05853,ok,debt,14345,33474,0,0,0
SP3-05854,ok,debt,8722,8722,0,0,0
SP3-05855,ok,debt,0,7808,0,0,31421
SP3-05856,deficit,none,0,0,0,0,79512
SP3-05857,ok,reserve,8591,0,5727,0,0
SP3-05858,ok,reserve,20613,0,11351,0,0
SP3-05859,deficit,none,0,0,0,0,2792
SP3-05860,deficit,none,0,0,0,0,1796771
SP3-05861,deficit,none,0,0,0,0,1084825
SP3-05862,deficit,none,0,0,0,0,6567836
SP3-05863,ok,debt,3485,8132,0,0,0
SP3-05864,invalid,none,0,0,0,0,0
SP3-05865,ok,debt,0,9764,0,0,17579
SP3-05866,ok,reserve,21595,0,14396,0,0
SP3-05867,ok,debt,357,833,0,0,0
SP3-05868,deficit,none,0,0,0,0,385814
SP3-05869,ok,goals+,0,0,2589,22711,0
SP3-05870,ok,reserve,8140,8139,0,0,0
SP3-05871,deficit,none,0,0,0,0,0
SP3-05872,ok,debt,0,7808,0,0,31421
SP3-05873,ok,debt,0,3774,0,0,60606
SP3-05874,ok,debt,5871,13699,0,0,0
SP3-05875,ok,reserve,10522,10521,0,0,1240963
SP3-05876,deficit,none,0,0,0,0,0
SP3-05877,deficit,none,0,0,0,0,0
SP3-05878,ok,debt,0,1442,0,0,352481
SP3-05879,invalid,none,0,0,0,0,0
SP3-05880,deficit,none,0,0,0,0,1343272
SP3-05881,ok,goals+,0,0,42978,0,384652
SP3-05882,deficit,none,0,0,0,0,0
SP3-05883,ok,reserve,50647,0,22443,0,0
SP3-05884,ok,goals+,0,0,13367,4492,65704
SP3-05885,ok,reserve,2986,2985,0,0,0
SP3-05886,ok,reserve,5218,0,3478,0,0
SP3-05887,deficit,none,0,0,0,0,0
SP3-05888,deficit,none,0,0,0,0,0
SP3-05889,ok,debt,0,8224,0,0,44502
SP3-05890,ok,debt,2292,5348,0,0,0
SP3-05891,deficit,none,0,0,0,0,0
SP3-05892,ok,none,0,0,0,0,194873
SP3-05893,ok,goals+,0,0,69432,1272,2796148
SP3-05894,deficit,none,0,0,0,0,8995
SP3-05895,ok,reserve,58536,0,0,0,0
SP3-05896,deficit,none,0,0,0,0,600420
SP3-05897,deficit,none,0,0,0,0,0
SP3-05898,ok,debt,3169,7397,0,0,0
SP3-05899,deficit,none,0,0,0,0,2338317
SP3-05900,ok,debt,0,10289,0,0,3258
SP3-05901,deficit,none,0,0,0,0,239363
SP3-05902,invalid,none,0,0,0,0,0
SP3-05903,invalid,none,0,0,0,0,0
SP3-05904,ok,goals+,0,0,34885,0,7328741
SP3-05905,ok,debt,47,27755,0,0,0
SP3-05906,ok,goals+,0,0,20571,54712,3277421
SP3-05907,deficit,none,0,0,0,0,0
SP3-05908,deficit,none,0,0,0,0,0
SP3-05909,ok,debt,0,10260,0,0,84931
SP3-05910,deficit,none,0,0,0,0,96978
SP3-05911,ok,reserve,1581,0,1054,0,0
SP3-05912,ok,debt,0,10389,0,0,261267
SP3-05913,deficit,none,0,0,0,0,0
SP3-05914,deficit,none,0,0,0,0,0
SP3-05915,deficit,none,0,0,0,0,494609
SP3-05916,ok,reserve,4966,0,3311,0,0
SP3-05917,ok,debt,108,108,0,0,0
SP3-05918,ok,debt,0,16725,0,0,124594
SP3-05919,deficit,none,0,0,0,0,4447416
SP3-05920,ok,debt,0,33275,0,0,213063
SP3-05921,deficit,none,0,0,0,0,0
SP3-05922,ok,reserve,7283,0,4855,0,0
SP3-05923,deficit,none,0,0,0,0,1337728
SP3-05924,ok,reserve,39585,0,0,0,0
SP3-05925,ok,debt,5911,5911,0,0,65710
SP3-05926,ok,reserve,8316,0,0,1371,0
SP3-05927,ok,goals+,0,0,17917,50177,71408
SP3-05928,deficit,none,0,0,0,0,128759
SP3-05929,ok,none,0,0,0,0,279005
SP3-05930,ok,reserve,127648,0,25678,0,0
SP3-05931,ok,reserve,2350,0,1566,0,0
SP3-05932,ok,reserve,4219,0,2812,0,0
SP3-05933,ok,reserve,26184,0,17455,0,0
SP3-05934,ok,goals+,0,0,217,0,843076
SP3-05935,deficit,none,0,0,0,0,5475020
SP3-05936,deficit,none,0,0,0,0,3182735
SP3-05937,ok,goals+,0,0,5339,0,6420205
SP3-05938,deficit,none,0,0,0,0,0
SP3-05939,ok,reserve,9216,0,0,0,0
SP3-05940,deficit,none,0,0,0,0,11177
SP3-05941,ok,debt,12253,12253,0,0,29653
SP3-05942,ok,reserve,3132,0,0,0,0
SP3-05943,ok,reserve,5965,5964,0,0,0
SP3-05944,ok,debt,2132,2132,0,0,41119
SP3-05945,ok,debt,1733,4046,0,0,0
SP3-05946,invalid,none,0,0,0,0,0
SP3-05947,ok,reserve,16327,0,10884,0,0
SP3-05948,ok,debt,153,359,0,0,0
SP3-05949,ok,reserve,14681,0,3077,0,0
SP3-05950,deficit,none,0,0,0,0,30405
SP3-05951,ok,goals+,5410,0,0,13859,0
SP3-05952,ok,reserve,13727,0,0,0,0
SP3-05953,deficit,none,0,0,0,0,83842
SP3-05954,ok,goals+,8272,0,9094,1185,0
SP3-05955,ok,goals+,0,0,24052,0,66411
SP3-05956,ok,reserve,2357,2356,0,0,0
SP3-05957,invalid,none,0,0,0,0,0
SP3-05958,ok,goals+,0,0,517,0,2717138
SP3-05959,ok,reserve,129334,0,1505,52707,0
SP3-05960,ok,goals+,0,0,8754,0,685854
SP3-05961,invalid,none,0,0,0,0,0
SP3-05962,ok,debt,0,2991,0,0,19619
SP3-05963,deficit,none,0,0,0,0,0
SP3-05964,ok,debt,627,1463,0,0,0
SP3-05965,invalid,none,0,0,0,0,0
SP3-05966,deficit,none,0,0,0,0,1908348
SP3-05967,ok,reserve,19617,0,13078,0,0
SP3-05968,deficit,none,0,0,0,0,1465960
SP3-05969,ok,debt,0,7451,0,0,32281
SP3-05970,ok,reserve,8124,0,5415,0,0
SP3-05971,ok,debt,5911,5911,0,0,65710
SP3-05972,deficit,none,0,0,0,0,15090814
SP3-05973,deficit,none,0,0,0,0,4066428
SP3-05974,ok,reserve,33231,0,0,0,0
SP3-05975,deficit,none,0,0,0,0,1278687
SP3-05976,ok,goals+,0,0,711,0,598020
SP3-05977,ok,goals+,0,0,22068,75092,59132
SP3-05978,ok,debt,0,9548,0,0,328026
SP3-05979,ok,goals+,0,0,31944,39095,3410732
SP3-05980,ok,none,0,0,0,0,22243
SP3-05981,deficit,none,0,0,0,0,0
SP3-05982,invalid,none,0,0,0,0,0
SP3-05983,deficit,none,0,0,0,0,0
SP3-05984,ok,goals+,0,0,13718,142601,1904978
SP3-05985,ok,reserve,4042,4041,0,0,0
SP3-05986,ok,debt,0,2971,0,0,126536
SP3-05987,deficit,none,0,0,0,0,7418309
SP3-05988,deficit,none,0,0,0,0,0
SP3-05989,ok,reserve,17856,0,11903,0,0
SP3-05990,ok,goals+,0,0,0,39810,191966
SP3-05991,ok,debt,0,1578,0,0,54426
SP3-05992,ok,goals+,0,0,0,8137,167724
SP3-05993,ok,reserve,1617,1616,0,0,0
SP3-05994,ok,debt,0,23357,0,0,139157
SP3-05995,ok,reserve,71106,0,9405,7331,0
SP3-05996,deficit,none,0,0,0,0,0
SP3-05997,deficit,none,0,0,0,0,164110
SP3-05998,deficit,none,0,0,0,0,0
SP3-05999,deficit,none,0,0,0,0,1038958
SP3-06000,deficit,none,0,0,0,0,0
SP3-06001,ok,reserve,21812,0,0,0,0
SP3-06002,ok,goals+,0,0,246,0,203731
SP3-06003,ok,debt,0,27247,0,0,307934
SP3-06004,deficit,none,0,0,0,0,944783
SP3-06005,ok,reserve,34175,0,22782,0,0
SP3-06006,ok,reserve,2393,0,807,0,0
SP3-06007,ok,debt,590,1378,0,0,0
SP3-06008,ok,goals+,0,0,8258,68942,4590111
SP3-06009,deficit,none,0,0,0,0,1389634
SP3-06010,ok,reserve,50801,0,7475,0,0
SP3-06011,ok,debt,0,75214,0,0,45583
SP3-06012,ok,debt,880,10582,0,0,13355
SP3-06013,ok,debt,0,233572,0,0,1391567
SP3-06014,deficit,none,0,0,0,0,0
SP3-06015,invalid,none,0,0,0,0,0
SP3-06016,ok,reserve,2939,2938,0,0,0
SP3-06017,ok,reserve,6735,0,4490,0,0
SP3-06018,ok,debt,0,11026,0,0,6080
SP3-06019,ok,goals+,0,0,1909,30388,420218
SP3-06020,ok,goals+,0,0,0,58858,454072
SP3-06021,ok,debt,8296,24098,0,0,207997
SP3-06022,ok,debt,1729,4035,0,0,0
SP3-06023,ok,debt,0,3997,0,0,32189
SP3-06024,ok,debt,2498,5831,0,0,0
SP3-06025,deficit,none,0,0,0,0,13742690
SP3-06026,ok,goals+,0,0,2527,7983,390495
SP3-06027,deficit,none,0,0,0,0,12573
SP3-06028,deficit,none,0,0,0,0,0
SP3-06029,ok,debt,3499,8166,0,0,0
SP3-06030,deficit,none,0,0,0,0,4399497
SP3-06031,ok,reserve,24850,0,0,2143,0
SP3-06032,ok,reserve,10025,0,6683,0,0
SP3-06033,ok,goals+,0,0,2161,0,208596
SP3-06034,deficit,none,0,0,0,0,44770
SP3-06035,invalid,none,0,0,0,0,0
SP3-06036,deficit,none,0,0,0,0,4544819
SP3-06037,deficit,none,0,0,0,0,0
SP3-06038,ok,reserve,86,85,0,0,0
SP3-06039,ok,reserve,9980,9979,0,0,41804
SP3-06040,ok,goals+,0,0,152,92,65829
SP3-06041,deficit,none,0,0,0,0,1328345
SP3-06042,ok,none,0,0,0,0,0
SP3-06043,ok,goals+,0,0,29686,6174,153311
SP3-06044,deficit,none,0,0,0,0,75927
SP3-06045,deficit,none,0,0,0,0,653378
SP3-06046,deficit,none,0,0,0,0,90732
SP3-06047,invalid,none,0,0,0,0,0
SP3-06048,deficit,none,0,0,0,0,273508
SP3-06049,ok,reserve,175,0,0,0,0
SP3-06050,deficit,none,0,0,0,0,1072919
SP3-06051,ok,goals+,0,0,13227,0,916889
SP3-06052,deficit,none,0,0,0,0,0
SP3-06053,deficit,none,0,0,0,0,0
SP3-06054,ok,debt,0,53973,0,0,480419
SP3-06055,deficit,none,0,0,0,0,0
SP3-06056,ok,reserve,19610,0,9257,0,0
SP3-06057,ok,goals+,0,0,1123,4605,60851
SP3-06058,ok,goals+,0,0,876,25955,986640
SP3-06059,invalid,none,0,0,0,0,0
SP3-02125,invalid,none,0,0,0,0,0
SP3-06061,ok,goals+,0,0,0,10684,136266
SP3-06062,deficit,none,0,0,0,0,0
SP3-06063,ok,goals+,0,0,4042,6607,0
SP3-06064,deficit,none,0,0,0,0,0
SP3-06065,ok,goals+,0,0,7207,0,1296932
SP3-06066,ok,goals+,0,0,9971,145544,3044453
SP3-06067,deficit,none,0,0,0,0,0
SP3-06068,ok,goals+,0,0,836,0,2724967
SP3-06069,ok,debt,266,266,0,0,0
SP3-06070,deficit,none,0,0,0,0,0
SP3-06071,ok,reserve,64895,64894,0,0,0
SP3-06072,invalid,none,0,0,0,0,0
SP3-06073,ok,debt,0,3030,0,0,2876
SP3-06074,deficit,none,0,0,0,0,0
SP3-06075,deficit,none,0,0,0,0,377723
SP3-06076,ok,debt,0,7424,0,0,47710
SP3-06077,ok,debt,23223,23223,0,0,0
SP3-06078,invalid,none,0,0,0,0,0
SP3-06079,ok,goals+,0,0,18083,227576,10199442
SP3-06080,ok,debt,0,26634,0,0,188108
SP3-06081,deficit,none,0,0,0,0,0
SP3-06082,invalid,none,0,0,0,0,0
SP3-06083,ok,debt,4472,10437,0,0,0
SP3-06084,ok,reserve,4075,0,2232,0,0
SP3-06085,ok,debt,0,3624,0,0,44935
SP3-06086,deficit,none,0,0,0,0,320094
SP3-06087,ok,goals+,0,0,0,3114,76054
SP3-06088,ok,goals+,0,0,27,0,242337
SP3-06089,ok,goals+,0,0,337,14623,61654
SP3-06090,deficit,none,0,0,0,0,131894
SP3-06091,deficit,none,0,0,0,0,319460
SP3-06092,ok,reserve,7809,0,0,0,0
SP3-06093,deficit,none,0,0,0,0,144964
SP3-06094,ok,reserve,20407,0,13605,0,0
SP3-06095,ok,reserve,11312,6972,1044,0,196973
SP3-06096,deficit,none,0,0,0,0,6485563
SP3-06097,deficit,none,0,0,0,0,4274628
SP3-06098,ok,reserve,41185,0,8494,0,0
SP3-06099,deficit,none,0,0,0,0,130054
SP3-06100,ok,debt,0,11158,0,0,94585
SP3-06101,ok,debt,0,4343,0,0,32189
SP3-06102,ok,goals+,0,0,3412,5287,2105728
SP3-06103,deficit,none,0,0,0,0,149888
SP3-06104,ok,reserve,4827,0,3217,0,0
SP3-06105,deficit,none,0,0,0,0,8357119
SP3-06106,ok,reserve,1707,0,1138,0,0
SP3-06107,ok,goals+,0,0,0,48782,0
SP3-06108,ok,debt,0,52828,0,0,38131
SP3-06109,ok,reserve,7050,7049,0,0,0
SP3-06110,deficit,none,0,0,0,0,417395
SP3-06111,deficit,none,0,0,0,0,1198
SP3-06112,deficit,none,0,0,0,0,0
SP3-06113,ok,goals+,0,0,0,3435,686875
SP3-06114,deficit,none,0,0,0,0,0
SP3-06115,ok,debt,7017,7017,0,0,0
SP3-06116,deficit,none,0,0,0,0,2587
SP3-06117,ok,goals+,0,0,4940,25184,84245
SP3-06118,ok,reserve,1801,1800,0,0,0
SP3-06119,ok,reserve,10219,0,6812,0,0
SP3-06120,ok,reserve,18370,0,12246,0,0
SP3-06121,ok,reserve,348044,0,232029,0,0
SP3-06122,ok,goals+,0,0,0,9444,1836423
SP3-06123,ok,debt,0,5829,0,0,3181808
SP3-06124,ok,goals+,0,0,0,13323,43036
SP3-06125,ok,debt,16599,16599,0,0,0
SP3-06126,ok,debt,0,13752,0,0,10536
SP3-06127,ok,reserve,11496,0,0,0,0
SP3-06128,ok,reserve,4080,4079,0,0,0
SP3-06129,ok,reserve,77122649,77122648,0,0,0
SP3-06130,ok,reserve,3238,0,2159,0,0
SP3-06131,ok,reserve,1707,0,1138,0,0
SP3-06132,ok,reserve,340,339,0,0,50545
SP3-06133,ok,debt,0,8342,0,0,176818
SP3-06134,deficit,none,0,0,0,0,0
SP3-06135,deficit,none,0,0,0,0,1967180
SP3-06136,ok,debt,0,3793,0,0,49974
SP3-06137,ok,reserve,58175,0,38782,0,0
SP3-06138,ok,debt,79875,79875,0,0,34284
SP3-06139,ok,reserve,36625,0,2502,0,0
SP3-06140,deficit,none,0,0,0,0,76741
SP3-06141,ok,reserve,8337,0,5557,0,35059
SP3-06142,deficit,none,0,0,0,0,0
SP3-06143,deficit,none,0,0,0,0,0
SP3-06144,ok,goals+,0,0,0,9808,341174
SP3-06145,ok,debt,0,4863,0,0,72462
SP3-06146,deficit,none,0,0,0,0,0
SP3-06147,deficit,none,0,0,0,0,11372
SP3-06148,ok,debt,0,8342,0,0,176818
SP3-06149,deficit,none,0,0,0,0,0
SP3-06150,ok,reserve,18109,0,5559,0,0
SP3-06151,ok,reserve,2817,2816,0,0,56330
SP3-06152,invalid,none,0,0,0,0,0
SP3-06153,ok,debt,4142,4142,0,0,0
SP3-06154,ok,reserve,1500,0,1000,0,0
SP3-06155,deficit,none,0,0,0,0,0
SP3-06156,ok,goals+,0,0,785,0,233442
SP3-06157,deficit,none,0,0,0,0,0
SP3-06158,ok,reserve,295,0,197,0,0
SP3-06159,ok,goals+,0,0,11714,0,110500
SP3-06160,deficit,none,0,0,0,0,703384
SP3-06161,ok,reserve,9124,0,6082,0,0
SP3-06162,invalid,none,0,0,0,0,0
SP3-06163,ok,debt,6268,14628,0,0,0
SP3-06164,ok,debt,0,10875,0,0,28817
SP3-06165,invalid,none,0,0,0,0,0
SP3-06166,ok,reserve,2303,0,1534,0,31453
SP3-06167,deficit,none,0,0,0,0,624430
SP3-06168,deficit,none,0,0,0,0,221030
SP3-06169,ok,goals+,0,0,97898,750760,6077722
SP3-06170,deficit,none,0,0,0,0,0
SP3-06171,deficit,none,0,0,0,0,194286
SP3-06172,invalid,none,0,0,0,0,0
SP3-06173,ok,debt,6587,15371,0,0,0
SP3-06174,deficit,none,0,0,0,0,0
SP3-06175,ok,goals+,0,0,71174568,558221069,139586882
SP3-06176,ok,debt,0,7769,0,0,74399
SP3-06177,invalid,none,0,0,0,0,0
SP3-06178,ok,debt,0,342,0,0,50715
SP3-06179,ok,reserve,6799,0,0,0,110032
SP3-06180,deficit,none,0,0,0,0,57462
SP3-06181,ok,goals+,0,0,19987,6149,129260
SP3-06182,deficit,none,0,0,0,0,370590
SP3-06183,deficit,none,0,0,0,0,0
SP3-06184,deficit,none,0,0,0,0,337269
SP3-06185,ok,goals+,0,0,117144,0,1222056
SP3-06186,ok,reserve,139449132,139449131,0,0,2457311753
SP3-06187,ok,debt,73,170,0,0,0
SP3-06188,ok,reserve,5922,0,3948,0,0
SP3-06189,ok,reserve,6022,0,4014,0,0
SP3-06190,ok,debt,0,16904,0,0,73563
SP3-06191,deficit,none,0,0,0,0,0
SP3-06192,ok,debt,3764,8782,0,0,0
SP3-06193,ok,debt,162,162,0,0,0
SP3-06194,ok,debt,0,273186624,0,0,4282419310
SP3-06195,ok,debt,0,10414,0,0,152358
SP3-06196,ok,reserve,12464,0,1486,3906,0
SP3-06197,ok,reserve,15146,0,6282,0,0
SP3-06198,deficit,none,0,0,0,0,20294
SP3-06199,ok,debt,0,2711,0,0,162055
SP3-06200,ok,reserve,482,481,0,0,0
SP3-06201,deficit,none,0,0,0,0,10084897
SP3-06202,ok,goals+,0,0,2648,0,421272
SP3-06203,ok,debt,0,3490,0,0,162055
SP3-06204,deficit,none,0,0,0,0,0
SP3-06205,deficit,none,0,0,0,0,1127980
SP3-06206,deficit,none,0,0,0,0,211082
SP3-06207,deficit,none,0,0,0,0,2925465
SP3-06208,deficit,none,0,0,0,0,1132203
SP3-06209,ok,debt,4819,4819,0,0,0
SP3-06210,deficit,none,0,0,0,0,266156
SP3-06211,ok,goals+,0,0,52012,0,52263
SP3-06212,ok,reserve,10818,0,1809,0,0
SP3-06213,deficit,none,0,0,0,0,0
SP3-06214,deficit,none,0,0,0,0,474025
SP3-06215,ok,goals+,0,0,15238,0,57769
SP3-06216,deficit,none,0,0,0,0,3183780
SP3-06217,deficit,none,0,0,0,0,106299
SP3-06218,ok,debt,0,377,0,0,10370
SP3-06219,ok,debt,0,24487,0,0,127194
