id,status,dom,res,debt,goal,inv,lump,confidence
SP5-07428,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07429,ok,debt,45131.36,105306.51,0.00,0.00,5965.92,3
SP5-07430,ok,reserve,712.56,0.00,305.39,0.00,0.00,4
SP5-07431,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07432,ok,reserve,39715.89,0.00,0.00,0.00,0.00,4
SP5-07433,ok,debt,3440.11,8026.91,0.00,0.00,64636.67,5
SP5-07434,ok,goals+,2786.56,0.00,8791.14,0.00,0.00,4
SP5-07435,ok,goals+,0.00,0.00,216617.73,0.00,665447.83,4
SP5-07436,deficit,none,0.00,0.00,0.00,0.00,13648.88,5
SP5-07437,invalid,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07438,invalid,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07439,deficit,none,0.00,0.00,0.00,0.00,2636132.65,4
SP5-07440,ok,debt,11430.88,20805.58,0.00,0.00,217062.13,5
SP5-07441,ok,reserve,13846.37,0.00,5934.16,0.00,0.00,4
SP5-07442,ok,reserve,19690.82,0.00,8438.92,0.00,0.00,4
SP5-07443,ok,reserve,64322.48,0.00,27566.78,0.00,0.00,4
SP5-07444,ok,goals+,1992.60,0.00,2988.88,0.00,0.00,4
SP5-07445,ok,reserve,12453.78,0.00,0.00,0.00,0.00,4
SP5-07446,ok,debt,2604.34,2604.34,0.00,0.00,116246.38,4
SP5-07447,ok,goals+,0.00,0.00,14827.26,10401.67,0.00,5
SP5-07448,ok,debt,1407444.97,1407444.98,0.00,0.00,0.00,1
SP5-07449,ok,goals+,0.00,0.00,6585.58,0.00,587002.98,5
SP5-07450,deficit,none,0.00,0.00,0.00,0.00,351165.52,5
SP5-07451,ok,debt,199932.22,466508.49,0.00,0.00,0.00,2
SP5-07452,ok,reserve,5147.24,0.00,0.00,0.00,0.00,4
SP5-07453,ok,debt,152.11,152.11,0.00,0.00,0.00,4
SP5-07454,ok,goals+,0.00,0.00,0.00,5476323.15,27288906.44,2
SP5-07455,ok,debt,0.00,11245.56,7497.05,0.00,117576.41,4
SP5-07456,ok,debt,10490.62,24478.09,0.00,0.00,0.00,4
SP5-07457,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07458,ok,goals+,0.00,0.00,7417.92,1438.54,36317.16,4
SP5-07459,ok,reserve,21741.87,9317.95,0.00,0.00,0.00,4
SP5-07460,deficit,none,0.00,0.00,0.00,0.00,4965859.10,4
SP5-07461,ok,goals+,0.40,0.00,0.60,0.00,0.00,4
SP5-07462,ok,goals+,0.00,0.00,0.00,289153.55,0.00,5
SP5-07463,deficit,none,0.00,0.00,0.00,0.00,1374993.03,4
SP5-07464,ok,debt,0.00,22440.76,0.00,0.00,76786.69,4
SP5-07440,ok,goals+,651.19,0.00,976.77,0.00,199979.53,5
SP5-07466,ok,debt,33348.39,33348.40,0.00,0.00,138162.38,5
SP5-07467,ok,reserve,5472.50,0.00,0.00,385.22,0.00,4
SP5-07468,deficit,none,0.00,0.00,0.00,0.00,611105.70,5
SP5-07469,deficit,none,0.00,0.00,0.00,0.00,231569.70,5
SP5-07470,ok,goals+,0.00,0.00,34141.90,27293.54,635271.51,5
SP5-07471,ok,goals+,0.00,0.00,35516.54,0.00,0.00,5
SP5-07472,ok,debt,27366.47,27366.47,0.00,0.00,0.00,4
SP5-07473,ok,debt,9105.40,21245.94,0.00,0.00,240088.83,5
SP5-07474,ok,reserve,39715.91,17021.11,0.00,0.00,0.00,3
SP5-07475,ok,reserve,20962.96,0.00,8984.13,0.00,0.00,4
SP5-07476,ok,reserve,55166.63,0.00,23642.84,0.00,0.00,4
SP5-07477,deficit,none,0.00,0.00,0.00,0.00,201177.15,5
SP5-07478,ok,reserve,17144.80,7347.78,0.00,0.00,0.00,4
SP5-07479,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07480,ok,reserve,97244.45,0.00,41676.20,0.00,0.00,4
SP5-07481,ok,reserve,2251154.28,0.00,0.00,0.00,285973.14,2
SP5-07482,ok,goals+,9876.68,0.00,14815.03,0.00,0.00,4
SP5-07483,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07484,ok,goals+,0.00,0.00,11293.89,4340.66,5371803.05,5
SP5-07485,ok,debt,14001.63,32670.46,0.00,0.00,100206.35,4
SP5-07486,ok,goals+,0.00,0.00,8856.76,0.00,974105.72,5
SP5-07487,ok,reserve,5999.38,0.00,2571.16,0.00,341544.50,5
SP5-07488,deficit,none,0.00,0.00,0.00,0.00,47075.20,5
SP5-07489,ok,debt,0.00,26857.10,4891.60,0.00,552284.16,4
SP5-07490,ok,goals+,4578.59,0.00,6867.87,0.00,57382.82,3
SP5-07491,ok,debt,0.00,1823.81,1215.88,0.00,5097.20,4
SP5-07492,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07493,ok,reserve,8234.16,0.00,3528.92,0.00,0.00,4
SP5-07494,ok,goals+,13426.35,0.00,20139.53,0.00,0.00,3
SP5-07495,ok,debt,0.00,17238.10,0.00,0.00,41788.19,4
SP5-07496,ok,debt,9105.40,21245.94,0.00,0.00,240088.83,5
SP5-07497,ok,debt,3348.72,7813.69,0.00,0.00,0.00,4
SP5-07498,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07499,ok,reserve,8042.35,3446.73,0.00,0.00,0.00,4
SP5-07500,ok,debt,1430.28,3337.31,0.00,0.00,75607.38,3
SP5-07501,deficit,none,0.00,0.00,0.00,0.00,27532.94,4
SP5-07502,ok,goals+,0.00,0.00,24154.35,0.00,0.00,5
SP5-07503,ok,reserve,14269.65,0.00,6115.56,0.00,0.00,4
SP5-07504,ok,goals+,0.00,0.00,970052.05,756533.11,0.00,3
SP5-07505,ok,goals+,0.00,0.00,184433.98,128024.37,8044428.84,2
SP5-07506,ok,goals+,0.00,0.00,2600915.77,789232.77,16560628.57,3
SP5-07507,ok,goals+,0.00,0.00,74519.87,0.00,0.00,5
SP5-07508,ok,debt,1258.83,2937.26,0.00,0.00,5799.54,3
SP5-07509,ok,reserve,1606359.29,688439.69,0.00,0.00,0.00,2
SP5-07510,ok,goals+,16801.42,0.00,25202.12,0.00,0.00,4
SP5-07511,ok,debt,167.15,390.00,0.00,0.00,16470.43,3
SP5-07512,ok,debt,250.60,584.74,0.00,0.00,6854.05,3
SP5-07513,ok,goals+,0.00,0.00,49901.37,0.00,8503612.46,2
SP5-07514,ok,goals+,1127693.27,0.00,1691539.90,0.00,0.00,3
SP5-07515,ok,debt,2489.70,5809.31,0.00,0.00,0.00,4
SP5-07516,ok,debt,38893.45,90751.37,0.00,0.00,345651.41,4
SP5-07517,deficit,none,0.00,0.00,0.00,0.00,24305.75,5
SP5-07518,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07519,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07520,ok,debt,5968.03,5968.03,0.00,0.00,0.00,3
SP5-07521,ok,reserve,17971.56,0.00,7702.10,0.00,0.00,4
SP5-07522,ok,debt,1241819.06,2897577.80,0.00,0.00,34083.42,1
SP5-07523,deficit,none,0.00,0.00,0.00,0.00,280079.00,3
SP5-07524,ok,debt,0.00,1.00,0.00,0.00,431572.25,4
SP5-07525,ok,goals+,0.00,0.00,0.00,8681.20,8785.52,5
SP5-07526,ok,goals+,0.00,0.00,71673.32,37831.43,405862.15,5
SP5-07527,deficit,none,0.00,0.00,0.00,0.00,324060.58,5
SP5-07528,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07529,ok,debt,6179.23,14418.19,0.00,0.00,39063.31,2
SP5-07530,ok,debt,4724.86,11024.67,0.00,0.00,0.00,4
SP5-07531,ok,debt,4556.52,4556.52,0.00,0.00,0.00,4
SP5-07532,deficit,none,0.00,0.00,0.00,0.00,304825.89,4
SP5-07533,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07534,deficit,none,0.00,0.00,0.00,0.00,3730372.31,4
SP5-07535,ok,debt,1939.63,4525.79,0.00,0.00,612351.21,5
SP5-07536,ok,reserve,14004.39,0.00,0.00,0.00,0.00,4
SP5-07537,ok,reserve,1120.33,480.15,0.00,0.00,0.00,4
SP5-07538,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07539,ok,debt,19718.76,46010.43,0.00,0.00,91894.85,3
SP5-07540,ok,debt,32045.04,74771.77,0.00,0.00,0.00,3
SP5-07541,ok,debt,739822.95,739822.95,0.00,0.00,0.00,1
SP5-07542,ok,debt,3275.13,7641.96,0.00,0.00,0.00,4
SP5-07543,ok,debt,4556.52,4556.52,0.00,0.00,0.00,4
SP5-07544,ok,reserve,20101.17,8614.79,0.00,0.00,0.00,4
SP5-07545,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07546,ok,goals+,0.00,0.00,40871.92,40871.92,17441066.10,5
SP5-07547,deficit,none,0.00,0.00,0.00,0.00,7905.21,4
SP5-07548,deficit,none,0.00,0.00,0.00,0.00,6735592.86,4
SP5-07549,ok,goals+,0.00,0.00,15605.48,0.00,86376.16,5
SP5-07550,ok,debt,1250.98,2918.95,0.00,0.00,26939.21,4
SP5-07551,ok,debt,2121.38,4949.89,0.00,0.00,82178.18,3
SP5-07440,ok,goals+,0.00,0.00,45193.75,2349.40,0.00,5
SP5-07553,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07554,ok,goals+,0.00,0.00,468674.64,299116.62,10722286.15,4
SP5-07555,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07556,ok,goals+,0.00,0.00,8595.50,8595.50,0.00,5
SP5-07557,ok,goals+,0.00,0.00,30204.07,27942.54,0.00,5
SP5-07558,deficit,none,0.00,0.00,0.00,0.00,162495.32,4
SP5-07559,ok,goals+,0.00,0.00,17576.41,0.00,480707.91,5
SP5-07560,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-07561,ok,debt,1458.65,3403.53,0.00,0.00,8094.24,3
SP5-07562,ok,reserve,2227.58,954.68,0.00,0.00,0.00,3
SP5-07563,ok,reserve,39120.41,0.00,16765.90,0.00,0.00,4
SP5-07564,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07565,ok,goals+,3131.63,0.00,0.00,11345.68,0.00,4
SP5-07566,ok,debt,4549.05,4549.06,0.00,0.00,0.00,4
SP5-07567,ok,debt,1559.49,3638.82,0.00,0.00,0.00,4
SP5-07568,ok,debt,59.73,139.35,0.00,0.00,0.00,4
SP5-07569,ok,debt,7559.56,7559.57,0.00,0.00,0.00,2
SP5-07570,ok,debt,28211.19,28211.19,0.00,0.00,0.00,4
SP5-07571,ok,debt,59.73,139.35,0.00,0.00,0.00,4
SP5-07572,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07573,ok,debt,1411.99,1412.00,0.00,0.00,0.00,3
SP5-07574,ok,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07575,ok,debt,13369.83,13369.84,0.00,0.00,0.00,3
SP5-07576,deficit,none,0.00,0.00,0.00,0.00,34608.46,3
SP5-07577,ok,reserve,19605.56,0.00,0.00,0.00,0.00,4
SP5-07578,deficit,none,0.00,0.00,0.00,0.00,82185.84,3
SP5-07579,deficit,none,0.00,0.00,0.00,0.00,5000000.00,4
SP5-07580,ok,debt,3846.21,3846.22,0.00,0.00,0.00,3
SP5-07581,ok,goals+,1131.01,0.00,2165.72,0.00,0.00,4
SP5-07582,deficit,none,0.00,0.00,0.00,0.00,116785.17,5
SP5-07583,ok,debt,7247.33,7247.33,0.00,0.00,0.00,4
SP5-07584,deficit,none,0.00,0.00,0.00,0.00,488417.50,5
SP5-07585,ok,debt,13369.83,13369.84,0.00,0.00,0.00,3
SP5-07586,ok,reserve,16847.54,0.00,0.00,0.00,0.00,4
SP5-07587,ok,goals+,0.00,0.00,19095.62,15744.05,0.00,5
SP5-07588,deficit,none,0.00,0.00,0.00,0.00,2260065.33,5
SP5-07589,deficit,none,0.00,0.00,0.00,0.00,1331014.25,5
SP5-07590,ok,goals+,0.00,0.00,6014.78,242.69,369343.51,4
SP5-07383,ok,goals+,4048.41,0.00,6072.61,0.00,5968.11,4
SP5-07592,ok,debt,15249.58,15249.58,0.00,0.00,0.00,4
SP5-07593,ok,goals+,0.00,0.00,5909.64,41.36,125510.88,5
SP5-07594,ok,none,0.00,0.00,0.00,0.00,208426.80,3
SP5-07595,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07596,ok,reserve,23406.66,0.00,10031.43,0.00,0.00,4
SP5-07597,ok,goals+,0.00,0.00,31631.89,0.00,667901.53,5
SP5-07598,deficit,none,0.00,0.00,0.00,0.00,67127.82,4
SP5-07599,ok,debt,3116.75,7272.40,0.00,0.00,14397.25,3
SP5-07600,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07601,ok,reserve,21658.52,9282.22,0.00,0.00,0.00,3
SP5-07602,ok,debt,1900.27,4433.96,0.00,0.00,83652.95,4
SP5-07603,deficit,none,0.00,0.00,0.00,0.00,432696.83,5
SP5-07604,ok,debt,1538391.11,3589579.24,0.00,0.00,1270995.31,1
SP5-07605,ok,debt,9646.33,22508.11,0.00,0.00,10126.11,2
SP5-07606,ok,debt,29597.15,69060.02,0.00,0.00,370884.87,3
SP5-07607,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07608,ok,goals+,0.00,0.00,48649.19,0.00,2306435.04,4
SP5-07609,ok,none,0.00,0.00,0.00,0.00,5739.49,3
SP5-07610,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07611,deficit,none,0.00,0.00,0.00,0.00,54291.80,4
SP5-07612,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07613,ok,goals+,31003.48,0.00,46505.23,0.00,0.00,4
SP5-07614,ok,reserve,4053.39,0.00,0.00,0.00,0.00,4
SP5-07615,ok,goals+,0.00,0.00,750.25,0.00,49138.71,5
SP5-07616,ok,goals+,0.00,0.00,30560.80,17792.59,0.00,5
SP5-07617,ok,debt,21545.11,50271.91,0.00,0.00,1323955.30,4
SP5-07618,ok,goals+,310034.84,0.00,465052.26,0.00,0.00,3
SP5-07619,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07620,ok,goals+,0.00,0.00,188791.87,188791.89,0.00,5
SP5-07621,ok,debt,2023.87,4722.35,0.00,0.00,5295.23,3
SP5-07622,ok,goals+,0.00,0.00,2661263.17,0.00,21734514.50,2
SP5-07623,ok,goals+,0.00,19711.87,19711.88,0.00,213700.48,4
SP5-07623,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07625,ok,goals+,0.00,0.00,172702232.85,172702232.85,8000000.00,3
SP5-07626,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07627,ok,reserve,4327.67,0.00,0.00,0.00,0.00,4
SP5-07628,deficit,none,0.00,0.00,0.00,0.00,360623.54,5
SP5-07629,ok,goals+,3821.47,0.00,82900.72,0.00,0.00,4
SP5-07630,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-07631,ok,reserve,15452.25,0.00,6622.39,0.00,50455.76,3
SP5-07632,deficit,none,0.00,0.00,0.00,0.00,1246211.39,4
SP5-07633,ok,goals+,708.24,0.00,1062.35,0.00,0.00,4
SP5-07634,ok,debt,5224.47,12190.42,0.00,0.00,0.00,3
SP5-07635,ok,goals+,0.00,0.00,0.00,3806681.88,7524004.93,3
SP5-07636,ok,debt,9230.78,9230.79,0.00,0.00,0.00,3
SP5-07637,deficit,none,0.00,0.00,0.00,0.00,75331.83,4
SP5-07638,ok,goals+,0.00,0.00,13188.10,0.00,658085.09,3
SP5-07639,ok,debt,10418.44,10418.45,8930.10,0.00,0.00,3
SP5-07640,ok,debt,0.00,155667.82,103778.55,0.00,3057577.72,4
SP5-07641,ok,debt,1219506.63,1219506.63,0.00,0.00,0.00,2
SP5-07642,ok,debt,3566.49,3566.49,0.00,0.00,0.00,3
SP5-07643,ok,debt,20837.17,20837.17,0.00,0.00,93470.34,4
SP5-07644,ok,reserve,49845.85,0.00,21362.51,0.00,0.00,4
SP5-07645,ok,debt,507.90,1185.10,0.00,0.00,9102.09,3
SP5-07646,deficit,none,0.00,0.00,0.00,0.00,4955584.06,4
SP5-07647,ok,debt,2835643.45,2835643.45,0.00,0.00,0.00,2
SP5-07648,deficit,none,0.00,0.00,0.00,0.00,125692.72,4
SP5-07649,ok,debt,7634.87,17814.68,0.00,0.00,60461.42,3
SP5-07650,ok,reserve,34129.14,0.00,0.00,0.00,0.00,4
SP5-07651,deficit,none,0.00,0.00,0.00,0.00,12410.29,4
SP5-07652,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07653,ok,goals+,0.00,0.00,41511.42,39540.64,79755.70,5
SP5-07654,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07655,ok,goals+,0.00,0.00,28645.48,0.00,250226.22,5
SP5-07656,ok,goals+,0.00,0.00,0.00,16012.10,0.00,5
SP5-07657,deficit,none,0.00,0.00,0.00,0.00,63884.46,4
SP5-07658,ok,reserve,1127.86,0.00,0.00,0.00,0.00,4
SP5-07659,ok,debt,7319.90,17079.77,0.00,0.00,0.00,4
SP5-07660,ok,goals+,0.00,0.00,10538.75,2460.05,0.00,5
SP5-07661,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07662,ok,debt,20395.77,20395.78,0.00,0.00,0.00,4
SP5-07663,ok,goals+,0.00,0.00,414211590.66,313264946.87,10000000.00,2
SP5-07664,ok,debt,239.85,559.65,0.00,0.00,188454.92,4
SP5-07665,deficit,none,0.00,0.00,0.00,0.00,2843830.01,4
SP5-07643,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07667,ok,debt,0.00,13823.64,0.00,0.00,19361.39,4
SP5-07668,ok,reserve,1431936.94,0.00,0.00,0.00,1977674.60,2
SP5-07669,ok,reserve,5724.79,2453.48,0.00,0.00,0.00,4
SP5-07670,ok,goals+,0.00,0.00,0.00,40106.05,0.00,5
SP5-07671,ok,goals+,0.00,0.00,17939.72,17939.73,375544.84,4
SP5-07672,ok,goals+,0.00,0.00,405529.02,0.00,5108374.31,3
SP5-07673,ok,debt,0.00,3011.97,3011.97,0.00,110616.05,3
SP5-07674,ok,goals+,0.00,0.00,0.00,26354.35,0.00,5
SP5-07675,deficit,none,0.00,0.00,0.00,0.00,125692.72,4
SP5-07676,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07677,ok,goals+,0.00,0.00,1190444.56,0.00,6729677.19,3
SP5-07678,ok,reserve,25701.02,0.00,0.00,0.00,0.00,4
SP5-07679,ok,goals+,0.00,0.00,0.00,55359.57,0.00,5
SP5-07680,ok,debt,7246.38,7246.38,0.00,0.00,0.00,4
SP5-07681,ok,debt,443.34,1034.46,0.00,0.00,16628.64,3
SP5-07682,ok,goals+,0.00,0.00,39140.11,0.00,4389514.64,4
SP5-07683,ok,debt,1502.91,3506.77,0.00,0.00,149656.16,5
SP5-07684,deficit,none,0.00,0.00,0.00,0.00,22944.19,4
SP5-07685,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07686,ok,goals+,0.00,0.00,12661.72,3731.80,135979.45,4
SP5-07687,ok,goals+,7424.83,0.00,11137.24,0.00,0.00,4
SP5-07688,ok,reserve,16011.95,6862.27,0.00,0.00,0.00,4
SP5-07689,ok,goals+,0.00,0.00,0.00,23099.48,0.00,5
SP5-07690,ok,debt,0.00,9089.38,6059.59,0.00,179062.09,4
SP5-07691,ok,goals+,7497.11,0.00,11245.67,0.00,55057.23,4
SP5-07692,deficit,none,0.00,0.00,0.00,0.00,37475.00,4
SP5-07693,deficit,none,0.00,0.00,0.00,0.00,11258973.28,4
SP5-07694,ok,reserve,7837.78,3359.05,0.00,0.00,0.00,4
SP5-07695,ok,reserve,16372.14,0.00,0.00,0.00,0.00,4
SP5-07696,deficit,none,0.00,0.00,0.00,0.00,100494.88,2
SP5-07697,deficit,none,0.00,0.00,0.00,0.00,1420375.02,5
SP5-07698,deficit,none,0.00,0.00,0.00,0.00,8768103.80,3
SP5-07699,ok,reserve,4947.55,0.00,2120.38,0.00,0.00,4
SP5-07700,deficit,none,0.00,0.00,0.00,0.00,1316634.01,4
SP5-07701,deficit,none,0.00,0.00,0.00,0.00,975419.10,5
SP5-07702,deficit,none,0.00,0.00,0.00,0.00,3979916.74,4
SP5-07703,ok,goals+,0.00,0.00,64815.89,0.00,5446930.16,5
SP5-07704,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07705,ok,reserve,27723.84,0.00,11881.65,0.00,0.00,4
SP5-07706,ok,goals+,4073.17,0.00,6109.75,0.00,0.00,4
SP5-07707,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07708,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07709,ok,goals+,0.00,0.00,12323.86,10864.48,1065580.61,4
SP5-07710,ok,reserve,14336.36,0.00,6144.15,0.00,0.00,4
SP5-07711,ok,debt,20050.44,52559.08,0.00,0.00,0.00,4
SP5-07712,ok,debt,5653.39,13191.24,0.00,0.00,73759.15,5
SP5-07713,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07714,deficit,none,0.00,0.00,0.00,0.00,4960371.85,5
SP5-07715,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-07716,ok,debt,10302.49,10302.49,0.00,0.00,0.00,3
SP5-07717,ok,debt,11970.25,11970.26,0.00,0.00,0.00,4
SP5-07718,ok,reserve,125572.18,0.00,0.00,0.00,0.00,4
SP5-07719,deficit,none,0.00,0.00,0.00,0.00,25784.12,4
SP5-07720,ok,reserve,3546.37,1519.88,0.00,0.00,0.00,4
SP5-07721,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07722,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07723,ok,debt,1987814.83,1987814.83,0.00,0.00,0.00,1
SP5-07724,ok,debt,0.00,18846.10,12564.07,0.00,689159.81,5
SP5-07725,ok,goals+,0.00,0.00,18526.83,0.00,11710659.22,5
SP5-07726,ok,goals+,1006.14,0.00,1509.20,0.00,0.00,4
SP5-07727,ok,debt,2677.44,2677.44,0.00,0.00,0.00,4
SP5-07728,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07729,ok,debt,1293.60,1293.60,0.00,0.00,0.00,3
SP5-07730,ok,goals+,0.00,0.00,843065.44,0.00,14557247.77,5
SP5-07731,deficit,none,0.00,0.00,0.00,0.00,22944.19,4
SP5-07634,ok,debt,9915.46,23136.06,0.00,0.00,0.00,3
SP5-07733,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07734,ok,reserve,36439.19,15616.79,0.00,0.00,0.00,3
SP5-07735,ok,debt,9946.31,9946.32,0.00,0.00,0.00,4
SP5-07736,ok,reserve,1288.97,552.42,0.00,0.00,0.00,4
SP5-07737,deficit,none,0.00,0.00,0.00,0.00,4448401.46,5
SP5-07738,ok,debt,2470.41,2470.41,0.00,0.00,0.00,3
SP5-07739,deficit,none,0.00,0.00,0.00,0.00,1474017.12,3
SP5-07740,ok,debt,1307145.51,1307145.52,0.00,0.00,0.00,1
SP5-07741,ok,goals+,0.00,0.00,39547.85,0.00,2083567.61,4
SP5-07742,ok,debt,9946.31,9946.32,0.00,0.00,0.00,4
SP5-07743,ok,goals+,0.00,0.00,2181.45,0.00,171557.09,3
SP5-07744,ok,debt,0.00,93075.41,0.00,0.00,937038.06,4
SP5-07745,invalid,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07746,ok,goals+,0.00,0.00,10751.33,5308.45,0.00,5
SP5-07747,deficit,none,0.00,0.00,0.00,0.00,924843.82,5
SP5-07748,ok,goals+,1392.22,0.00,2088.34,0.00,0.00,4
SP5-07749,deficit,none,0.00,0.00,0.00,0.00,2361325.57,4
SP5-07750,ok,debt,3474.19,3474.19,0.00,0.00,0.00,4
SP5-07751,invalid,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07752,ok,reserve,13010.29,5575.84,0.00,0.00,0.00,4
SP5-07753,ok,debt,876.56,2045.31,0.00,0.00,45500.83,4
SP5-07754,deficit,none,0.00,0.00,0.00,0.00,94559.61,3
SP5-07755,ok,goals+,0.00,0.00,0.00,1362587.00,0.00,5
SP5-07756,deficit,none,0.00,0.00,0.00,0.00,145143.72,5
SP5-07757,ok,goals+,0.00,0.00,0.00,93821.37,0.00,4
SP5-07758,ok,goals+,0.00,0.00,10509.25,5550.53,0.00,5
SP5-07759,ok,reserve,7171.72,0.00,3073.60,0.00,34003.63,4
SP5-07760,ok,goals+,0.00,0.00,2937588.96,2380735.92,0.00,2
SP5-07761,deficit,none,0.00,0.00,0.00,0.00,13918786.51,3
SP5-07762,ok,debt,0.00,70525.72,0.00,0.00,48114.21,4
SP5-07763,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07764,ok,debt,47826.57,47826.58,0.00,0.00,0.00,3
SP5-07765,ok,debt,0.00,9626.90,0.00,0.00,26375.21,4
SP5-07766,ok,goals+,0.00,0.00,4399.28,3934.07,149141.23,5
SP5-07767,ok,debt,47826.57,47826.58,0.00,0.00,0.00,3
SP5-07768,ok,goals+,0.00,0.00,0.00,269434.27,0.00,5
SP5-07769,ok,goals+,0.00,0.00,0.00,105443.45,0.00,5
SP5-07770,ok,debt,2010912.47,2010912.48,0.00,0.00,0.00,2
SP5-07771,deficit,none,0.00,0.00,0.00,0.00,743685.16,5
SP5-07772,ok,debt,1000709.99,1000710.00,0.00,0.00,0.00,1
SP5-07773,ok,debt,758942.77,758942.78,0.00,0.00,0.00,2
SP5-07774,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07775,ok,goals+,0.00,0.00,0.00,627126.72,8817.58,3
SP5-07776,ok,debt,0.00,6936.83,4624.56,0.00,10282.61,4
SP5-07777,deficit,none,0.00,0.00,0.00,0.00,1044477.38,5
SP5-07778,deficit,none,0.00,0.00,0.00,0.00,7352.12,4
SP5-07779,ok,goals+,0.00,0.00,8658.41,0.00,215466.94,5
SP5-07780,ok,reserve,43083.95,0.00,0.00,0.00,0.00,4
SP5-07781,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07782,deficit,none,0.00,0.00,0.00,0.00,391572.59,4
SP5-07783,ok,goals+,0.00,0.00,139559.96,0.00,13051616.08,4
SP5-07784,ok,goals+,0.00,0.00,42603.72,7868.64,1202970.83,2
SP5-07785,ok,goals+,0.00,0.00,26880.81,809.75,32901.78,3
SP5-07786,deficit,none,0.00,0.00,0.00,0.00,148334.20,5
SP5-07787,ok,debt,4233.69,4233.69,2561.58,0.00,11947.30,3
SP5-07788,ok,reserve,22015.61,0.00,9435.27,0.00,0.00,4
SP5-07789,ok,reserve,65051.75,0.00,0.00,0.00,0.00,4
SP5-07790,ok,goals+,12422.30,0.00,18633.44,0.00,0.00,4
SP5-07791,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07792,ok,goals+,9447.32,0.00,14170.99,0.00,0.00,4
SP5-07793,ok,goals+,15729.00,0.00,23593.50,0.00,0.00,4
SP5-07794,ok,debt,941644.51,941644.51,0.00,0.00,0.00,1
SP5-07795,ok,debt,0.00,1211984.05,127215.35,0.00,8747123.37,3
SP5-07796,ok,debt,429.38,1001.88,0.00,0.00,0.00,3
SP5-07797,deficit,none,0.00,0.00,0.00,0.00,2108999.75,4
SP5-07798,ok,goals+,0.00,0.00,192928.85,176374.68,1359500.79,5
SP5-07799,deficit,none,0.00,0.00,0.00,0.00,2040999.74,3
SP5-07800,ok,goals+,0.00,0.00,0.00,677576.72,22900539.49,3
SP5-07801,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07802,deficit,none,0.00,0.00,0.00,0.00,0.00,5
