id,status,dom,res,debt,goal,inv,lump,confidence
SP5-07344,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07345,ok,reserve,64955.08,0.00,0.00,0.00,0.00,3
SP5-07346,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-07347,ok,goals+,0.00,0.00,34959.91,245384.98,8111456.09,3
SP5-07345,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07349,ok,reserve,20377.20,13584.80,0.00,0.00,0.00,1
SP5-07350,ok,reserve,4897.20,3264.80,0.00,0.00,0.00,3
SP5-07351,ok,reserve,15202.70,0.00,6515.44,0.00,0.00,4
SP5-07352,ok,debt,0.00,13964.39,0.00,0.00,114.44,4
SP5-07353,ok,reserve,13428.37,0.00,0.00,0.00,0.00,4
SP5-07354,ok,goals+,0.00,0.00,96149.00,207581.36,37466579.47,3
SP5-07355,ok,goals+,0.00,0.00,57032.84,186271.71,5727861.19,3
SP5-07356,ok,goals+,0.00,0.00,9996.73,0.00,37414.43,3
SP5-07357,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07358,ok,reserve,9763.21,0.00,4184.23,0.00,0.00,4
SP5-07359,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07360,ok,reserve,1599290.77,1066193.85,0.00,0.00,0.00,2
SP5-07361,ok,reserve,8807.27,0.00,0.00,0.00,0.00,4
SP5-07362,ok,goals+,0.00,0.00,18130.25,93991.26,4385535.00,3
SP5-07363,ok,reserve,7468.78,0.00,0.00,0.00,0.00,3
SP5-07364,ok,reserve,8642.13,0.00,3703.77,0.00,0.00,4
SP5-07365,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07366,ok,goals+,504.96,0.00,26512.35,0.00,0.00,3
SP5-07367,ok,goals+,0.00,0.00,1477316.89,1038587.02,25594497.93,2
SP5-07368,ok,goals+,0.00,0.00,33161.27,15379.79,2411.83,4
SP5-07369,ok,reserve,7027.28,0.00,3011.69,0.00,8277.80,5
SP5-07370,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07371,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07372,ok,goals+,0.00,0.00,0.00,72473.32,533380.92,2
SP5-07373,ok,goals+,0.00,0.00,38645.66,7808.41,35157880.85,2
SP5-07374,ok,reserve,7216.74,0.00,3092.88,0.00,8277.80,5
SP5-07375,ok,goals+,0.00,0.00,0.00,5496.18,1471806.11,3
SP5-07376,ok,debt,16601.58,16601.58,0.00,0.00,0.00,4
SP5-07377,ok,debt,48.34,112.80,0.00,0.00,0.00,2
SP5-07378,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07379,ok,reserve,38833.02,0.00,16642.72,0.00,0.00,4
SP5-07380,ok,reserve,435940.61,290627.07,0.00,0.00,0.00,2
SP5-07381,ok,goals+,0.00,0.00,21694.26,0.00,1742862.83,2
SP5-07382,ok,debt,8376.01,8376.01,0.00,0.00,17318.09,3
SP5-07383,ok,goals+,0.00,0.00,88888.62,0.00,425793.55,4
SP5-07384,ok,reserve,1188.71,792.47,0.00,0.00,0.00,4
SP5-07385,ok,debt,2665000.44,2665000.44,0.00,0.00,0.00,2
SP5-07386,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-07387,ok,debt,2748847.65,2748847.65,0.00,0.00,0.00,1
SP5-07388,ok,goals+,0.00,0.00,1.00,0.00,49740.86,1
SP5-07389,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07390,ok,goals+,0.00,0.00,11929.19,0.00,33167.53,3
SP5-07391,ok,goals+,0.00,0.00,693123.22,3003041.64,11679496.63,2
SP5-07392,ok,debt,1177227.89,1177227.89,0.00,0.00,0.00,3
SP5-07393,ok,debt,1179645.95,1179645.95,0.00,0.00,0.00,3
SP5-07394,ok,debt,0.00,216021.76,0.00,0.00,3393510.84,1
SP5-07395,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-07396,deficit,none,0.00,0.00,0.00,0.00,0.00,2
SP5-07397,ok,goals+,0.00,0.00,4210.30,19657.63,242170.94,3
SP5-07398,ok,goals+,0.00,0.00,3987.22,19004.54,135813.72,4
SP5-07399,ok,goals+,0.00,0.00,5583.91,0.00,41228.96,3
SP5-07400,deficit,none,0.00,0.00,0.00,0.00,0.00,1
SP5-07401,ok,debt,8370.69,8370.69,0.00,0.00,0.00,3
SP5-07402,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07403,ok,reserve,182.53,121.68,0.00,0.00,0.00,2
SP5-07404,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07405,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-07406,ok,goals+,0.00,0.00,245.81,15061.41,2305084.73,2
SP5-07407,ok,debt,932733.10,932733.10,0.00,0.00,0.00,1
SP5-07408,ok,goals+,0.00,0.00,843313.37,4302359.86,28306976.33,2
SP5-07409,deficit,none,0.00,0.00,0.00,0.00,211090.23,4
SP5-07410,deficit,none,0.00,0.00,0.00,0.00,475064.66,2
SP5-07411,ok,goals+,0.00,0.00,19370.67,138814.67,3445481.21,3
SP5-07412,ok,debt,0.00,32894.21,7979.40,0.00,155123.30,3
SP5-07413,ok,debt,10022.64,10022.64,0.00,0.00,0.00,4
SP5-07414,ok,goals+,0.00,0.00,3164.62,28785.19,256896.77,3
SP5-07415,ok,debt,3746.75,3746.75,0.00,0.00,0.00,2
SP5-07416,ok,debt,0.00,16921.56,4230.39,0.00,229619.58,3
SP5-07417,ok,debt,0.00,13763.04,3440.76,0.00,18687.17,2
SP5-07418,ok,goals+,0.00,0.00,694308.59,2319999.30,73406982.00,3
SP5-07419,ok,goals+,0.00,0.00,38889.51,133008.61,20053351.32,1
SP5-07420,ok,goals+,0.00,0.00,804642.56,1897882.92,13388173.23,2
SP5-07421,deficit,none,0.00,0.00,0.00,0.00,117888.27,3
SP5-07422,ok,debt,1514778.80,1514778.80,0.00,0.00,0.00,2
SP5-07423,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-07424,ok,goals+,0.00,0.00,0.00,12899.27,107438.01,3
SP5-07425,ok,goals+,0.00,0.00,13959.93,61941.60,338036.16,4
SP5-07426,ok,debt,1370.12,1370.12,0.00,0.00,0.00,4
SP5-07427,deficit,none,0.00,0.00,0.00,0.00,0.00,2
SP5-07428,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07429,ok,debt,0.00,150437.87,0.00,0.00,5965.92,4
SP5-07430,ok,reserve,712.57,0.00,305.38,0.00,0.00,2
SP5-07431,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07432,ok,goals+,10496.91,0.00,0.00,29218.99,0.00,3
SP5-07433,ok,goals+,0.00,0.00,11467.03,0.00,73166.58,3
SP5-07434,ok,goals+,2786.56,0.00,8155.30,635.83,0.00,3
SP5-07435,ok,goals+,0.00,0.00,216617.73,0.00,2734845.55,3
SP5-07436,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07437,invalid,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07438,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07439,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07440,ok,debt,0.00,25789.17,6447.29,0.00,150486.49,3
SP5-07441,ok,reserve,16810.33,0.00,2970.19,0.00,0.00,3
SP5-07442,ok,reserve,19690.81,0.00,8438.92,0.00,0.00,4
SP5-07443,ok,reserve,88002.68,0.00,3886.57,0.00,0.00,4
SP5-07444,ok,goals+,0.00,0.00,4981.49,0.00,2948.78,4
SP5-07445,ok,reserve,12453.79,0.00,0.00,0.00,0.00,3
SP5-07446,ok,debt,2604.34,2604.34,0.00,0.00,116246.38,2
SP5-07447,ok,goals+,0.00,0.00,4387.56,20841.37,178681.42,4
SP5-07448,ok,debt,1407444.97,1407444.97,0.00,0.00,0.00,2
SP5-07449,ok,goals+,0.00,0.00,6585.58,0.00,1042166.93,2
SP5-07450,deficit,none,0.00,0.00,0.00,0.00,351165.52,4
SP5-07451,ok,reserve,466508.50,0.00,199932.21,0.00,0.00,2
SP5-07452,ok,reserve,5147.25,0.00,0.00,0.00,0.00,3
SP5-07453,ok,reserve,182.53,121.68,0.00,0.00,0.00,2
SP5-07454,ok,goals+,0.00,0.00,0.00,5476323.15,63254359.30,2
SP5-07455,ok,goals+,0.00,0.00,18742.62,0.00,178525.91,3
SP5-07456,ok,reserve,24478.10,0.00,10490.61,0.00,0.00,3
SP5-07457,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-07458,ok,goals+,0.00,0.00,3973.09,4883.37,36317.16,3
SP5-07459,ok,reserve,18635.89,12423.92,0.00,0.00,0.00,3
SP5-07460,deficit,none,0.00,0.00,0.00,0.00,111815.01,5
SP5-07461,ok,reserve,0.70,0.00,0.30,0.00,0.00,2
SP5-07462,ok,goals+,0.00,0.00,0.00,289153.55,13229294.59,4
SP5-07463,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07464,ok,debt,0.00,22440.77,0.00,0.00,76786.68,2
SP5-07440,ok,goals+,0.00,0.00,1627.96,0.00,253426.75,2
SP5-07466,ok,debt,0.00,53357.43,13339.35,0.00,92465.68,2
SP5-07467,ok,goals+,0.00,0.00,0.00,5857.73,7396.17,4
SP5-07468,deficit,none,0.00,0.00,0.00,0.00,0.00,1
SP5-07469,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07470,ok,goals+,0.00,0.00,3901.46,57533.98,1452242.73,3
SP5-07471,ok,goals+,0.00,0.00,35516.54,0.00,179056.39,3
SP5-07472,ok,reserve,32839.76,21893.17,0.00,0.00,0.00,4
SP5-07473,ok,debt,0.00,24281.07,6070.26,0.00,99878.17,3
SP5-07474,ok,reserve,56737.02,0.00,0.00,0.00,0.00,4
SP5-07475,ok,reserve,20962.96,0.00,8984.12,0.00,0.00,4
SP5-07476,ok,reserve,55166.62,0.00,23642.84,0.00,0.00,3
SP5-07477,deficit,none,0.00,0.00,0.00,0.00,201177.15,5
SP5-07478,ok,reserve,14695.55,9797.03,0.00,0.00,0.00,4
SP5-07479,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07480,ok,reserve,97244.46,0.00,41676.19,0.00,0.00,4
SP5-07481,ok,reserve,1965181.14,285973.14,0.00,0.00,0.00,4
SP5-07482,ok,reserve,12769.06,0.00,4046.36,7876.28,0.00,4
SP5-07483,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07484,ok,goals+,0.00,0.00,1247.81,14386.74,6130120.25,3
SP5-07485,ok,debt,23336.04,23336.04,0.00,0.00,0.00,4
SP5-07486,ok,goals+,0.00,0.00,8856.76,0.00,1603938.47,2
SP5-07487,ok,reserve,5999.38,0.00,2571.16,0.00,341544.50,3
SP5-07488,deficit,none,0.00,0.00,0.00,0.00,45642.29,3
SP5-07489,ok,debt,0.00,25398.96,6349.74,0.00,608242.56,1
SP5-07490,ok,debt,5723.23,5723.23,0.00,0.00,20044.36,5
SP5-07491,ok,debt,1519.85,1519.85,0.00,0.00,29908.48,3
SP5-07492,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07493,ok,reserve,8234.15,0.00,3528.92,0.00,0.00,2
SP5-07494,ok,reserve,20662.96,0.00,11282.25,1620.66,0.00,4
SP5-07495,ok,debt,0.00,13790.48,3447.62,0.00,41788.19,3
SP5-07496,ok,debt,0.00,24281.07,6070.26,0.00,99878.17,3
SP5-07497,ok,debt,0.00,11162.41,0.00,0.00,32192.15,3
SP5-07498,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07499,ok,reserve,6893.45,4595.63,0.00,0.00,0.00,3
SP5-07500,ok,debt,0.00,4767.60,0.00,0.00,75607.38,3
SP5-07501,deficit,none,0.00,0.00,0.00,0.00,25991.76,1
SP5-07502,ok,goals+,0.00,0.00,24154.35,0.00,5585841.95,4
SP5-07503,ok,reserve,14269.64,0.00,6115.56,0.00,0.00,4
SP5-07504,ok,goals+,0.00,0.00,436698.86,1289886.30,13091192.88,2
SP5-07505,ok,goals+,0.00,0.00,163350.63,149107.72,8242988.47,2
SP5-07506,ok,goals+,0.00,0.00,1798841.83,1591306.70,49643376.84,1
SP5-07507,ok,goals+,0.00,0.00,74519.87,0.00,18191665.54,3
SP5-07508,ok,debt,0.00,4196.10,0.00,0.00,5799.54,3
SP5-07509,ok,reserve,1376879.38,917919.59,0.00,0.00,0.00,2
SP5-07510,ok,reserve,26425.71,0.00,15577.83,0.00,0.00,4
SP5-07511,ok,debt,0.00,557.16,0.00,0.00,16470.43,1
SP5-07512,ok,debt,417.67,417.67,0.00,0.00,0.00,2
SP5-07513,ok,goals+,0.00,0.00,49901.37,0.00,133140526.63,1
SP5-07514,ok,reserve,2267722.36,0.00,551510.81,0.00,0.00,3
SP5-07515,ok,debt,4149.50,4149.50,0.00,0.00,0.00,2
SP5-07516,ok,debt,0.00,103715.85,25928.96,0.00,113134.49,3
SP5-07517,deficit,none,0.00,0.00,0.00,0.00,332728.58,3
SP5-07518,deficit,none,0.00,0.00,0.00,0.00,0.00,2
SP5-07519,deficit,none,0.00,0.00,0.00,0.00,0.00,2
SP5-07520,ok,reserve,7161.64,4774.42,0.00,0.00,0.00,4
SP5-07521,ok,reserve,17971.56,0.00,7702.09,0.00,0.00,4
SP5-07522,ok,debt,2069698.43,2069698.43,0.00,0.00,0.00,2
SP5-07523,deficit,none,0.00,0.00,0.00,0.00,236040.89,3
SP5-07524,ok,debt,0.00,0.80,0.20,0.00,518061.25,1
SP5-07525,ok,goals+,0.00,0.00,0.00,8681.20,77170.40,4
SP5-07526,ok,goals+,0.00,0.00,9447.91,100056.83,1716818.86,4
SP5-07527,deficit,none,0.00,0.00,0.00,0.00,444620.14,2
SP5-07528,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07529,ok,debt,10298.71,10298.71,0.00,0.00,17440.49,4
SP5-07530,ok,debt,7874.77,7874.77,0.00,0.00,0.00,3
SP5-07531,ok,reserve,5467.83,3645.22,0.00,0.00,0.00,4
SP5-07532,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07533,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07534,deficit,none,0.00,0.00,0.00,0.00,29480302.29,4
SP5-07535,ok,debt,0.00,6465.42,0.00,0.00,460595.94,3
SP5-07536,ok,reserve,14004.39,0.00,0.00,0.00,0.00,4
SP5-07537,ok,reserve,960.29,640.19,0.00,0.00,0.00,2
SP5-07538,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07539,ok,debt,32864.59,32864.59,0.00,0.00,0.00,3
SP5-07540,ok,debt,0.00,85453.44,21363.36,0.00,355207.87,3
SP5-07541,ok,debt,739822.95,739822.95,0.00,0.00,0.00,2
SP5-07542,ok,debt,5458.55,5458.55,0.00,0.00,0.00,4
SP5-07543,ok,reserve,5467.83,3645.22,0.00,0.00,0.00,4
SP5-07544,ok,reserve,17229.57,11486.38,0.00,0.00,0.00,3
SP5-07545,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07546,ok,goals+,0.00,0.00,81743.83,0.00,37203362.90,2
SP5-07547,deficit,none,0.00,0.00,0.00,0.00,32510.39,3
SP5-07548,deficit,none,0.00,0.00,0.00,0.00,6735592.86,5
SP5-07549,ok,goals+,0.00,0.00,5402.20,10203.27,95203.54,4
SP5-07550,ok,debt,0.00,4169.94,0.00,0.00,26939.21,4
SP5-07551,ok,debt,3535.63,3535.63,0.00,0.00,0.00,3
SP5-07440,ok,goals+,0.00,0.00,42681.30,4861.84,566711.62,3
SP5-07553,deficit,none,0.00,0.00,0.00,0.00,3349.42,3
SP5-07554,ok,goals+,0.00,0.00,169558.02,598233.24,23234829.19,3
SP5-07555,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07556,ok,goals+,0.00,0.00,13732.71,3458.29,31617.85,4
SP5-07557,ok,goals+,0.00,0.00,3444.34,54702.26,352767.99,4
SP5-07558,deficit,none,0.00,0.00,0.00,0.00,52894.94,3
SP5-07559,ok,goals+,0.00,0.00,11093.68,6482.72,661247.97,1
SP5-07560,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-07561,ok,reserve,2555.95,2306.23,0.00,0.00,8094.24,2
SP5-07562,ok,reserve,3182.27,0.00,0.00,0.00,0.00,2
SP5-07563,ok,reserve,39120.42,0.00,16765.89,0.00,0.00,4
SP5-07564,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07565,ok,goals+,0.00,0.00,0.00,14477.32,608.72,4
SP5-07566,ok,reserve,5458.87,3639.24,0.00,0.00,0.00,3
SP5-07567,ok,debt,2599.15,2599.15,0.00,0.00,0.00,3
SP5-07568,ok,goals+,0.00,0.00,199.09,0.00,4849.29,2
SP5-07569,ok,debt,7559.56,7559.56,0.00,0.00,0.00,3
SP5-07570,ok,debt,16926.71,39495.66,0.00,0.00,0.00,2
SP5-07571,ok,goals+,0.00,0.00,199.09,0.00,4849.29,2
SP5-07572,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07573,ok,debt,1412.00,1412.00,0.00,0.00,0.00,4
SP5-07574,ok,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07575,ok,debt,13369.83,13369.83,0.00,0.00,0.00,4
SP5-07576,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-07577,ok,reserve,19605.57,0.00,0.00,0.00,0.00,4
SP5-07578,deficit,none,0.00,0.00,0.00,0.00,311340.68,4
SP5-07579,deficit,none,0.00,0.00,0.00,0.00,5000000.00,5
SP5-07580,ok,debt,3846.21,3846.21,0.00,0.00,0.00,4
SP5-07581,ok,goals+,0.00,0.00,2371.75,924.97,9221.48,2
SP5-07582,deficit,none,0.00,0.00,0.00,0.00,9022176.02,3
SP5-07583,ok,reserve,8696.79,5797.86,0.00,0.00,0.00,3
SP5-07584,deficit,none,0.00,0.00,0.00,0.00,111342.47,4
SP5-07585,ok,debt,13369.83,13369.83,0.00,0.00,0.00,4
SP5-07586,ok,reserve,16847.54,0.00,0.00,0.00,0.00,4
SP5-07587,ok,goals+,0.00,0.00,4149.67,30690.00,921747.74,4
SP5-07588,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07589,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07590,ok,goals+,0.00,0.00,5740.80,516.66,552255.71,4
SP5-07383,ok,goals+,0.00,0.00,10121.02,0.00,13055.63,4
SP5-07592,ok,reserve,18299.49,12199.66,0.00,0.00,0.00,3
SP5-07593,ok,goals+,0.00,0.00,2350.68,3600.32,186294.13,4
SP5-07594,ok,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07595,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07596,ok,reserve,26779.11,0.00,6658.97,0.00,0.00,4
SP5-07597,ok,goals+,0.00,0.00,31631.89,0.00,762918.85,3
SP5-07598,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07599,ok,debt,5194.57,5194.57,0.00,0.00,0.00,2
SP5-07600,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07601,ok,reserve,18564.45,12376.30,0.00,0.00,0.00,3
SP5-07602,ok,debt,0.00,5067.39,1266.84,0.00,43871.73,2
SP5-07603,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07604,ok,debt,2563985.17,2563985.17,0.00,0.00,0.00,3
SP5-07605,ok,debt,0.00,32154.44,0.00,0.00,10126.11,3
SP5-07606,ok,debt,49328.58,49328.58,0.00,0.00,0.00,3
SP5-07607,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07608,ok,goals+,0.00,0.00,5239.25,43409.93,3912329.78,2
SP5-07609,ok,none,0.00,0.00,0.00,0.00,13852.49,3
SP5-07610,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07611,deficit,none,0.00,0.00,0.00,0.00,54291.80,3
SP5-07612,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07613,ok,goals+,0.00,0.00,20900.30,56608.40,102708.71,3
SP5-07614,ok,reserve,4053.40,0.00,0.00,0.00,0.00,2
SP5-07615,ok,goals+,0.00,0.00,750.26,0.00,221917.38,3
SP5-07616,ok,goals+,0.00,0.00,15102.63,33250.75,79799.79,4
SP5-07617,ok,debt,0.00,57453.61,14363.40,0.00,975098.03,2
SP5-07618,ok,goals+,0.00,0.00,209003.03,566084.06,1027087.09,3
SP5-07619,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07620,ok,goals+,0.00,0.00,76767.59,300816.17,12741532.49,4
SP5-07621,ok,debt,3373.11,3373.11,0.00,0.00,0.00,2
SP5-07622,ok,goals+,0.00,0.00,1631739.44,1029523.72,21734514.50,2
SP5-07623,ok,debt,0.00,31539.00,7884.75,0.00,213700.48,2
SP5-07623,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07625,ok,goals+,0.00,0.00,61945448.45,283459017.25,3460700939.94,2
SP5-07626,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07627,ok,reserve,4327.67,0.00,0.00,0.00,0.00,4
SP5-07628,deficit,none,0.00,0.00,0.00,0.00,217973.36,5
SP5-07629,ok,goals+,3821.47,0.00,12452.11,70448.60,0.00,3
SP5-07630,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-07631,ok,debt,11037.32,11037.32,0.00,0.00,0.00,4
SP5-07632,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07633,ok,reserve,1239.41,0.00,531.17,0.00,0.00,3
SP5-07634,ok,debt,8707.44,8707.44,0.00,0.00,0.00,4
SP5-07635,ok,goals+,0.00,0.00,0.00,3806681.88,26290130.22,1
SP5-07636,ok,debt,9230.78,9230.78,0.00,0.00,0.00,4
SP5-07637,deficit,none,0.00,0.00,0.00,0.00,209594.07,3
SP5-07638,ok,goals+,0.00,0.00,13188.10,0.00,1266599.45,3
SP5-07639,ok,debt,14883.50,14883.50,0.00,0.00,0.00,2
SP5-07640,ok,goals+,0.00,0.00,229662.98,29783.39,3057577.71,3
SP5-07641,ok,debt,1219506.62,1219506.62,0.00,0.00,0.00,2
SP5-07642,ok,debt,3566.49,3566.49,0.00,0.00,0.00,2
SP5-07643,ok,debt,0.00,37499.29,4175.04,0.00,38304.46,3
SP5-07644,ok,reserve,41821.72,0.00,3478.05,25908.58,0.00,4
SP5-07645,ok,debt,0.00,1693.01,0.00,0.00,9102.09,1
SP5-07646,deficit,none,0.00,0.00,0.00,0.00,4955584.05,5
SP5-07647,ok,reserve,3468090.30,2203196.60,0.00,0.00,0.00,2
SP5-07648,deficit,none,0.00,0.00,0.00,0.00,34162.31,2
SP5-07649,ok,debt,12724.77,12724.77,0.00,0.00,0.00,4
SP5-07650,ok,reserve,34129.14,0.00,0.00,0.00,0.00,4
SP5-07651,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07652,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07653,ok,goals+,0.00,0.00,2109.57,78942.49,404738.68,3
SP5-07654,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07655,ok,goals+,0.00,0.00,28645.49,0.00,250226.22,4
SP5-07656,ok,goals+,0.00,0.00,0.00,16012.10,52598.41,3
SP5-07657,deficit,none,0.00,0.00,0.00,0.00,63397.36,3
SP5-07658,ok,reserve,1127.87,0.00,0.00,0.00,0.00,3
SP5-07659,ok,goals+,0.00,0.00,23691.63,708.04,67466.90,3
SP5-07660,ok,goals+,0.00,0.00,9177.04,3821.75,31183.43,4
SP5-07661,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07662,ok,debt,12237.46,28554.08,0.00,0.00,0.00,1
SP5-07663,ok,goals+,0.00,0.00,138427109.82,589049427.70,405633241.86,2
SP5-07664,ok,debt,0.00,799.50,0.00,0.00,188454.91,2
SP5-07665,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07643,deficit,none,0.00,0.00,0.00,0.00,0.00,2
SP5-07667,ok,debt,0.00,11058.91,2764.72,0.00,68353.29,3
SP5-07668,ok,debt,715968.46,715968.46,0.00,0.00,0.00,3
SP5-07669,ok,reserve,4906.96,3271.31,0.00,0.00,0.00,3
SP5-07670,ok,goals+,0.00,0.00,0.00,40106.05,97667.04,4
SP5-07671,ok,goals+,0.00,0.00,249.42,35630.02,492400.10,3
SP5-07672,ok,goals+,0.00,0.00,405529.02,0.00,25171387.43,3
SP5-07673,ok,goals+,0.00,0.00,6023.95,0.00,98817.94,2
SP5-07674,ok,goals+,0.00,0.00,0.00,26354.34,141736.46,3
SP5-07675,deficit,none,0.00,0.00,0.00,0.00,34162.31,2
SP5-07676,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07677,ok,goals+,0.00,0.00,1190444.56,0.00,7145602.63,3
SP5-07678,ok,reserve,25701.02,0.00,0.00,0.00,0.00,4
SP5-07679,ok,goals+,0.00,0.00,0.00,55359.57,11612614.97,4
SP5-07680,ok,reserve,8695.66,5797.10,0.00,0.00,0.00,1
SP5-07681,ok,debt,738.90,738.90,0.00,0.00,0.00,4
SP5-07682,ok,goals+,0.00,0.00,11782.20,27357.90,6876820.55,2
SP5-07683,ok,debt,0.00,4007.75,1001.93,0.00,70216.42,3
SP5-07684,deficit,none,0.00,0.00,0.00,0.00,22944.19,3
SP5-07685,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07686,ok,goals+,0.00,0.00,8863.93,7529.59,299252.80,2
SP5-07687,ok,reserve,14269.49,0.00,2414.85,1877.72,0.00,4
SP5-07688,ok,reserve,13724.53,9149.69,0.00,0.00,0.00,4
SP5-07689,ok,goals+,0.00,0.00,0.00,23099.48,98736.95,3
SP5-07690,ok,debt,0.00,12119.17,3029.79,0.00,367043.15,3
SP5-07691,ok,debt,9371.39,9371.39,0.00,0.00,0.00,4
SP5-07692,deficit,none,0.00,0.00,0.00,0.00,58643.38,1
SP5-07693,deficit,none,0.00,0.00,0.00,0.00,2660899.13,5
SP5-07694,ok,reserve,6718.10,4478.73,0.00,0.00,0.00,3
SP5-07695,ok,reserve,16372.14,0.00,0.00,0.00,0.00,3
SP5-07696,deficit,none,0.00,0.00,0.00,0.00,0.00,1
SP5-07697,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07698,deficit,none,0.00,0.00,0.00,0.00,6000000.00,4
SP5-07699,ok,reserve,4947.55,0.00,2120.37,0.00,0.00,4
SP5-07700,deficit,none,0.00,0.00,0.00,0.00,1325058.89,1
SP5-07701,deficit,none,0.00,0.00,0.00,0.00,706568.53,4
SP5-07702,deficit,none,0.00,0.00,0.00,0.00,3151817.28,4
SP5-07703,ok,goals+,0.00,0.00,20010.55,44805.33,10464512.24,2
SP5-07704,deficit,none,0.00,0.00,0.00,0.00,0.00,1
SP5-07705,ok,reserve,27723.85,0.00,11881.65,0.00,0.00,3
SP5-07706,ok,reserve,7128.04,0.00,3054.87,0.00,0.00,4
SP5-07707,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07708,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07709,ok,goals+,0.00,0.00,1590.41,21597.92,2118157.61,2
SP5-07710,ok,reserve,14336.35,0.00,6144.15,0.00,0.00,4
SP5-07711,ok,goals+,0.00,0.00,13850.56,58758.95,56534.80,2
SP5-07712,ok,debt,0.00,15075.70,3768.92,0.00,30024.58,2
SP5-07713,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-07714,deficit,none,0.00,0.00,0.00,0.00,3375790.58,5
SP5-07715,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-07716,ok,debt,10302.49,10302.49,0.00,0.00,0.00,2
SP5-07717,ok,debt,7182.15,16758.36,0.00,0.00,0.00,2
