id,status,dom,res,debt,goal,inv,lump
SP-06042,ok,reserve,12,0,8,0,0
SP-06043,ok,debt,11360,16067,0,0,0
SP-06044,ok,reserve,1973,0,1315,0,0
SP-06045,ok,reserve,8926185,0,0,0,0
SP-06046,ok,reserve,28485,0,18989,0,0
SP-06047,deficit,none,0,0,0,0,0
SP-06048,deficit,none,0,0,0,0,0
SP-06049,ok,reserve,19279,0,0,0,0
SP-06050,ok,reserve,33195,0,0,0,0
SP-06051,ok,goals+,0,0,19489,14016,103196
SP-06052,ok,reserve,12469,0,0,0,0
SP-06053,ok,debt,0,21445,0,0,299976
SP-06054,deficit,none,0,0,0,0,0
SP-06055,ok,reserve,53638,0,0,0,0
SP-06056,ok,debt,0,10236,0,0,30576
SP-06057,ok,debt,0,32457,0,0,19953
SP-06058,ok,reserve,21332,0,0,0,0
SP-06059,ok,reserve,12070,0,0,0,0
SP-06060,ok,reserve,36479,0,0,0,0
SP-06061,ok,reserve,12304,0,3648,0,0
SP-06062,ok,goals+,0,0,0,13634,0
SP-06063,ok,reserve,43654,0,0,0,0
SP-06064,ok,debt,0,5928,0,0,22488
SP-06065,deficit,none,0,0,0,0,0
SP-06066,ok,debt,5076,7614,0,0,0
SP-06067,ok,reserve,14844,0,0,0,0
SP-06068,ok,reserve,12063,0,0,0,0
SP-06069,ok,goals+,1,0,13637,2849,686001
SP-06070,ok,goals+,0,0,0,37653,217028
SP-06071,ok,goals+,0,0,3218,20675,0
SP-06072,ok,reserve,6495,0,4329,0,0
SP-06073,ok,reserve,13707,0,0,0,0
SP-06074,ok,reserve,6798,0,0,0,0
SP-06075,ok,reserve,963,0,0,0,0
SP-06076,ok,reserve,8381,0,0,0,0
SP-06077,ok,reserve,1708,0,0,0,0
SP-06078,ok,reserve,26134,0,0,0,0
SP-06079,ok,goals+,0,0,10065,0,318049
SP-06080,deficit,none,0,0,0,0,0
SP-06081,ok,reserve,6791,0,0,0,0
SP-06082,ok,reserve,2854,0,1902,0,0
SP-06083,ok,reserve,13559,2038,0,0,0
SP-06084,ok,reserve,162,0,42,0,0
SP-06085,deficit,none,0,0,0,0,0
SP-06086,ok,reserve,46768,0,22170,0,0
SP-06087,ok,reserve,658936216,0,141159903,0,0
SP-06088,ok,debt,0,6341,0,0,147512
SP-06089,ok,reserve,13435,0,0,0,0
SP-06090,deficit,none,0,0,0,0,0
SP-06091,ok,reserve,1161,0,0,0,0
SP-06092,ok,reserve,15814,0,0,0,0
SP-06093,ok,goals+,0,0,0,80158,220663
SP-06094,deficit,none,0,0,0,0,0
SP-06095,ok,reserve,11507,0,0,0,0
SP-06096,deficit,none,0,0,0,0,0
SP-06097,ok,goals+,0,0,12697,0,0
SP-06098,ok,reserve,1686,0,0,0,0
SP-06099,deficit,none,0,0,0,0,0
SP-06100,ok,reserve,2230,0,0,0,0
SP-06101,ok,reserve,3306,0,0,0,0
SP-06102,deficit,none,0,0,0,0,227493
SP-06103,deficit,none,0,0,0,0,0
SP-06104,deficit,none,0,0,0,0,0
SP-06105,ok,goals+,0,0,0,14774,62108
SP-06106,deficit,none,0,0,0,0,0
SP-06107,ok,reserve,13915,0,7554,0,0
SP-06108,deficit,none,0,0,0,0,0
SP-06109,ok,reserve,411,0,0,0,0
SP-06110,ok,goals+,0,0,0,10431,261636
SP-06111,ok,goals+,0,0,3656,0,675778
SP-06112,ok,debt,0,10471,0,0,12530
SP-06113,ok,reserve,2875,0,1916,0,53699
SP-06114,ok,reserve,7116,0,0,0,0
SP-06115,ok,reserve,7990,0,0,0,0
SP-06116,ok,reserve,49547,0,0,0,0
SP-06117,ok,reserve,4893,0,3261,0,0
SP-06118,ok,debt,12787,26214,0,0,0
SP-06119,ok,debt,0,1282,0,0,172239
SP-06120,ok,reserve,1242,0,828,0,0
SP-06121,ok,reserve,5304,0,3535,0,0
SP-06122,ok,reserve,15969,0,10646,0,0
SP-06123,ok,reserve,11286,0,6501,0,0
SP-06124,ok,reserve,10391,0,0,0,0
SP-06125,ok,reserve,1764,0,1176,0,0
SP-06126,ok,goals+,0,0,6,0,0
SP-06127,ok,reserve,1785,0,0,0,0
SP-06128,ok,debt,0,14459,0,0,2333
SP-06129,ok,reserve,874188583,0,582792388,0,0
SP-06130,ok,reserve,16006,0,0,0,0
SP-06131,ok,reserve,14421,0,0,0,0
SP-06132,deficit,none,0,0,0,0,0
SP-06133,ok,reserve,24138,0,16091,0,0
SP-06134,ok,reserve,9904,0,0,0,0
SP-06135,ok,goals+,0,15127,12003,4528,10764
SP-06136,ok,reserve,6360,0,0,0,0
SP-06137,ok,reserve,270,0,0,0,0
SP-06138,deficit,none,0,0,0,0,0
SP-06139,ok,reserve,5649,0,3100,0,0
SP-06140,ok,goals+,0,0,7202,0,161400
SP-06141,deficit,none,0,0,0,0,0
SP-06142,ok,reserve,11031,0,7354,0,0
SP-06143,ok,reserve,11081,0,0,0,0
SP-06144,ok,reserve,4925,0,3282,0,0
SP-06145,deficit,none,0,0,0,0,0
SP-06146,ok,reserve,10448,0,0,0,0
SP-06147,ok,debt,0,19941,0,0,23136
SP-06148,ok,goals+,0,0,15597,0,44394
SP-06149,ok,reserve,3816,0,2543,0,0
SP-06150,ok,debt,0,18990,0,0,58916
SP-06151,ok,reserve,261,0,0,0,0
SP-06152,ok,debt,0,21921,0,0,2564
SP-06153,ok,goals+,1,0,0,16280,4401305
SP-06154,ok,debt,0,21889,0,0,51843
SP-06155,ok,reserve,24512,0,0,0,0
SP-06156,ok,goals+,6758,10135,11261,0,0
SP-06157,ok,reserve,35292,0,14397,0,0
SP-06158,ok,reserve,1526,0,1017,0,0
SP-06159,ok,reserve,2809,0,0,0,0
SP-06160,ok,reserve,18700,0,0,0,0
SP-06161,ok,goals+,0,0,0,41040,26302
SP-06162,ok,reserve,28815,0,1112,0,0
SP-06163,ok,reserve,26405,141,0,0,0
SP-06164,ok,reserve,7415,1849,0,0,0
SP-06165,ok,reserve,36127,0,2277,0,0
SP-06166,ok,reserve,18307,0,0,0,0
SP-06167,ok,reserve,28528,0,1737,0,0
SP-06168,ok,reserve,147,0,47,0,0
SP-06169,ok,reserve,10999,0,7332,0,103533
SP-06170,ok,goals+,0,0,6091,0,143024
SP-06171,ok,reserve,281769407,0,0,0,0
SP-06172,ok,reserve,11592,0,7727,0,0
SP-06173,ok,reserve,8850,0,5900,0,0
SP-06174,deficit,none,0,0,0,0,0
SP-06175,ok,reserve,25241,1402,0,0,0
SP-06176,ok,debt,1,6271,0,0,145750
SP-06177,ok,debt,0,22016,0,0,38999
SP-06178,ok,reserve,3963,0,2642,0,0
SP-06179,ok,reserve,22850,0,0,0,0
SP-06180,deficit,none,0,0,0,0,0
SP-06181,ok,reserve,24562,0,16374,0,0
SP-06182,ok,goals+,0,0,7976,0,32517
SP-06183,deficit,none,0,0,0,0,0
SP-06184,deficit,none,0,0,0,0,29865
SP-06185,ok,reserve,9528,0,6352,0,0
SP-06186,deficit,none,0,0,0,0,243269
SP-06187,ok,reserve,12776,0,8516,0,0
SP-06188,deficit,none,0,0,0,0,0
SP-06189,ok,debt,0,4189,0,0,33161
SP-06190,ok,reserve,13434,0,0,0,0
SP-06191,ok,reserve,9894,0,0,0,0
SP-06192,ok,debt,11375,17062,0,0,0
SP-06193,ok,reserve,3145,0,0,0,0
SP-06194,deficit,none,0,0,0,0,0
SP-06195,ok,goals+,0,0,0,29548,883918
SP-06196,ok,reserve,23796,0,15863,0,0
SP-06197,ok,reserve,32624,0,107,0,0
SP-06198,ok,reserve,5354,0,0,0,0
SP-06199,ok,debt,4192,6287,0,0,0
SP-06200,ok,reserve,3377,0,0,0,0
SP-06201,ok,goals+,1030,1544,1716,0,0
SP-06202,ok,reserve,780,0,0,0,0
SP-06203,ok,reserve,4901,0,0,0,0
SP-06204,ok,reserve,6581,0,0,0,0
SP-06205,ok,reserve,2313,0,1542,0,0
SP-06206,ok,reserve,11185,0,7456,0,0
SP-06207,ok,reserve,1772,0,1180,0,0
SP-06208,ok,reserve,74420,0,0,0,0
SP-06209,ok,debt,0,16056,0,0,166354
SP-06210,ok,goals+,0,0,32,109,0
SP-06211,ok,reserve,9847,0,0,0,0
SP-06212,ok,reserve,5134,0,0,0,0
SP-06213,deficit,none,0,0,0,0,0
SP-06214,ok,goals+,6504,9754,10838,0,0
SP-06215,ok,reserve,19746,0,8100,0,0
SP-06216,deficit,none,0,0,0,0,0
SP-06217,ok,reserve,14767,0,0,0,0
SP-06218,ok,reserve,1448,0,0,0,0
SP-06219,ok,goals+,0,0,38262,35344,31101
SP-06220,ok,reserve,22330,0,0,0,0
SP-06221,ok,reserve,423,0,281,0,0
SP-06222,deficit,none,0,0,0,0,0
SP-06223,ok,debt,0,3752,0,0,5679
SP-06224,ok,reserve,15580,0,0,0,0
SP-06225,deficit,none,0,0,0,0,0
SP-06226,deficit,none,0,0,0,0,0
SP-06227,ok,debt,222,14888,0,0,0
SP-06228,ok,reserve,31364,0,2341,0,0
SP-06229,ok,reserve,21416,0,0,6434,0
SP-06230,deficit,none,0,0,0,0,0
SP-06231,ok,reserve,6942,0,0,0,0
SP-06232,ok,reserve,1197,0,0,0,0
SP-06233,ok,goals+,0,0,0,10253,104973
SP-06234,ok,reserve,9005,0,0,0,0
SP-06235,ok,reserve,2175,0,1450,0,350991
SP-06236,ok,reserve,7214,0,0,0,0
SP-06237,ok,debt,0,11162,0,0,686651
SP-06238,ok,reserve,32419,0,0,0,0
SP-06239,ok,reserve,24061,0,0,0,0
SP-06240,ok,reserve,2024,0,0,0,0
SP-06241,ok,reserve,14727,0,0,0,0
SP-06242,ok,goals+,7655,11481,12756,0,0
SP-06243,ok,debt,0,8822,0,0,33782
SP-06244,ok,reserve,12800,0,0,0,0
SP-06245,ok,reserve,37983,0,9324,0,0
SP-06246,ok,reserve,4038,0,0,0,0
SP-06247,ok,debt,0,5980,0,0,85644
SP-06248,ok,debt,11490,17234,0,0,0
SP-06249,ok,reserve,252,0,0,0,0
SP-06250,ok,reserve,21948,0,0,0,0
SP-06251,ok,reserve,20055,0,13370,0,0
SP-06252,ok,reserve,32,0,0,0,0
SP-06253,ok,reserve,9149,0,6099,0,0
SP-06254,ok,reserve,4485,0,2989,0,0
SP-06255,ok,goals+,139055716,208583574,231759526,0,0
SP-06256,ok,reserve,10957,0,0,0,0
SP-06257,deficit,none,0,0,0,0,0
SP-06258,deficit,none,0,0,0,0,0
SP-06259,ok,reserve,29912,0,19941,0,0
SP-06260,ok,debt,0,6489,0,0,275570
SP-06261,ok,goals+,0,0,50073,59873,350644
SP-06262,deficit,none,0,0,0,0,371685
SP-06263,ok,debt,2212,33924,0,0,0
SP-06264,deficit,none,0,0,0,0,0
SP-06265,ok,reserve,1237,0,824,0,0
SP-06266,ok,reserve,714,0,0,0,0
SP-06267,deficit,none,0,0,0,0,0
SP-06268,ok,reserve,8101,0,5400,0,0
SP-06269,ok,debt,0,606,0,0,237
SP-06270,ok,reserve,15211,0,340,0,0
SP-06271,ok,reserve,3534,0,2355,0,0
SP-06272,deficit,none,0,0,0,0,0
SP-06273,ok,reserve,10209,0,0,0,0
SP-06274,ok,goals+,471,705,783,0,0
SP-06275,ok,reserve,4451,0,0,0,0
SP-06276,ok,reserve,10303,0,0,0,0
SP-06277,ok,reserve,8886,0,5923,0,0
SP-06278,deficit,none,0,0,0,0,0
SP-06279,deficit,none,0,0,0,0,255875
SP-06280,deficit,none,0,0,0,0,0
SP-06281,deficit,none,0,0,0,0,0
SP-06282,ok,goals+,5337,8004,8893,0,0
SP-06283,ok,reserve,2394,0,1595,0,0
SP-06284,ok,reserve,16183,0,10788,0,19059
SP-06285,ok,debt,0,8249,0,0,88242
SP-06286,ok,reserve,13945,763,0,0,0
SP-06287,ok,reserve,11075,0,0,0,0
SP-06288,deficit,none,0,0,0,0,0
SP-06289,ok,debt,0,10173,0,0,28406
SP-06290,ok,reserve,33161,13611,0,0,0
SP-06291,ok,debt,0,5552,0,0,7120
SP-06292,ok,reserve,23885,0,15923,0,0
SP-06293,ok,reserve,16329,0,0,0,0
SP-06294,ok,reserve,171,0,34,0,0
SP-06295,ok,reserve,36193,7253,0,0,0
SP-06296,ok,reserve,19086,0,3263,0,0
SP-06297,ok,reserve,757521691,0,0,0,0
SP-06298,ok,reserve,21660,0,0,0,0
SP-06299,ok,goals+,0,0,26718,0,28068
SP-06300,deficit,none,0,0,0,0,0
SP-06301,ok,reserve,23262,0,4621,0,0
SP-06302,ok,debt,0,11524,0,0,114948
SP-06303,ok,goals+,0,0,62487,0,14990
SP-06304,ok,reserve,141,0,0,0,0
SP-06305,deficit,none,0,0,0,0,0
SP-06306,deficit,none,0,0,0,0,0
SP-06307,ok,reserve,4082,0,0,0,0
SP-06308,ok,reserve,21355,0,7739,0,0
SP-06309,deficit,none,0,0,0,0,0
SP-06310,ok,reserve,8529,0,5686,0,0
SP-06311,deficit,none,0,0,0,0,0
SP-06312,ok,reserve,21833,0,18010,0,0
SP-06313,ok,reserve,1879,0,0,0,0
SP-06314,ok,reserve,5174,0,3448,0,0
SP-06315,deficit,none,0,0,0,0,0
SP-06316,deficit,none,0,0,0,0,0
SP-06317,ok,reserve,32662,0,948,0,0
SP-06318,ok,reserve,18096,0,0,0,0
SP-06319,ok,reserve,30156,122,135,0,0
SP-06320,ok,reserve,6119,0,0,0,0
SP-06321,ok,goals+,1,0,11057,35958,1918418
SP-06322,ok,debt,1632,30102,0,0,0
SP-06323,ok,reserve,38644,0,17469,0,0
SP-06324,deficit,none,0,0,0,0,0
SP-06325,ok,reserve,6585,0,4389,0,0
SP-06326,ok,reserve,6269,0,0,0,0
SP-06327,ok,reserve,4969,0,0,0,0
SP-06328,ok,reserve,3525,0,0,0,0
SP-06329,ok,reserve,21393,0,14261,0,0
SP-06330,ok,goals+,0,0,0,25035,175919
SP-06331,deficit,none,0,0,0,0,0
SP-06332,deficit,none,0,0,0,0,0
SP-06333,ok,debt,0,11790,0,0,40772
SP-06334,ok,reserve,31761,0,0,0,0
SP-06335,ok,goals+,0,0,0,37182,63044
SP-06336,ok,reserve,74,0,49,0,0
SP-06337,ok,reserve,5498,0,0,0,0
SP-06338,ok,reserve,3484,0,0,0,0
SP-06339,ok,goals+,0,0,181224820,0,4316041592
SP-06340,deficit,none,0,0,0,0,0
SP-06341,ok,reserve,9492,0,6327,0,0
SP-06342,deficit,none,0,0,0,0,0
SP-06343,ok,reserve,9181,0,0,0,0
SP-06344,ok,debt,0,2012,0,0,43439
SP-06345,ok,goals+,0,0,43793,0,240053
SP-06346,ok,reserve,51899,0,0,0,0
SP-06347,ok,goals+,9438,14155,15728,0,20679
SP-06348,deficit,none,0,0,0,0,0
SP-06349,deficit,none,0,0,0,0,0
SP-06350,deficit,none,0,0,0,0,0
SP-06351,deficit,none,0,0,0,0,0
SP-06352,ok,reserve,6066,0,4043,0,0
SP-06353,ok,reserve,20562,0,13707,0,0
SP-06354,deficit,none,0,0,0,0,0
SP-06355,ok,goals+,0,0,4047,0,360895
SP-06356,ok,debt,0,86,0,0,61826
SP-06357,ok,debt,7825,11736,0,0,0
SP-06358,ok,reserve,9875,0,0,0,0
SP-06359,ok,reserve,1165,0,0,0,0
SP-06360,ok,reserve,2534,0,0,0,0
SP-06361,ok,debt,0,16174,0,0,9206
SP-06362,ok,reserve,31056,0,0,0,0
SP-06363,deficit,none,0,0,0,0,0
SP-06364,ok,reserve,5240,0,0,0,0
SP-06365,ok,reserve,82725,0,53889,0,0
SP-06366,ok,goals+,0,0,3082,0,22962
SP-06367,ok,reserve,7565,0,5043,0,0
SP-06368,deficit,none,0,0,0,0,0
SP-06369,ok,reserve,21580,0,0,0,0
SP-06370,ok,debt,461,691,0,0,0
SP-06371,ok,reserve,22552,0,0,0,0
SP-06372,deficit,none,0,0,0,0,0
SP-06373,deficit,none,0,0,0,0,0
SP-06374,ok,debt,0,19190,0,0,64198
SP-06375,ok,reserve,11188,0,0,0,0
SP-06376,ok,debt,0,22496,0,0,83167
SP-06377,deficit,none,0,0,0,0,287978
SP-06378,ok,reserve,6,0,0,0,0
SP-06379,ok,goals+,0,0,26007,0,0
SP-06380,ok,reserve,32179,0,0,0,0
SP-06381,deficit,none,0,0,0,0,0
SP-06382,ok,debt,0,593,0,0,32388
SP-06383,ok,goals+,0,0,36070,3523,0
SP-06384,deficit,none,0,0,0,0,0
SP-06385,ok,debt,0,13659,0,0,171799
SP-06386,ok,reserve,3338,0,0,0,0
SP-06387,ok,goals+,0,0,0,33851,77761
SP-06388,ok,goals+,0,0,1629,0,226089
SP-06389,ok,reserve,8575,0,0,0,0
SP-06390,deficit,none,0,0,0,0,0
SP-06391,ok,reserve,63110,0,0,0,0
SP-06392,ok,reserve,59405,0,0,0,0
SP-06393,deficit,none,0,0,0,0,0
SP-06394,ok,reserve,2987,0,0,0,0
SP-06395,deficit,none,0,0,0,0,0
SP-06396,ok,reserve,31305,0,0,0,0
SP-06397,deficit,none,0,0,0,0,0
SP-06398,ok,debt,9191,13785,7443,0,0
SP-06399,ok,reserve,21526,0,0,0,0
SP-06400,ok,goals+,0,2878,5116,0,0
SP-06401,ok,reserve,34659,0,23105,0,0
SP-06402,ok,reserve,112,0,0,0,0
SP-06403,ok,reserve,4366,0,0,0,0
SP-06404,ok,reserve,9591,0,0,0,0
SP-06405,ok,goals+,1,0,0,26226,4447301
SP-06406,ok,reserve,78464,0,52308,0,0
SP-06407,ok,reserve,32703,0,0,0,0
SP-06408,ok,reserve,6997,0,0,0,0
SP-06409,ok,goals+,0,0,471,23639,35643
SP-06410,ok,debt,3093,4638,0,0,0
SP-06411,ok,reserve,10501,0,0,0,0
SP-06412,ok,reserve,15211,0,0,0,0
SP-06413,ok,reserve,2202,0,0,0,0
SP-06414,ok,reserve,4344,0,0,0,0
SP-06415,ok,reserve,6494,0,0,0,0
SP-06416,ok,reserve,6435,0,4289,0,0
SP-06417,ok,reserve,14132,0,9420,0,0
SP-06418,deficit,none,0,0,0,0,0
SP-06419,ok,debt,0,4479,0,0,46487
SP-06420,ok,goals+,0,0,29,1,0
SP-06421,ok,goals+,8722,13081,14534,0,0
SP-06422,ok,reserve,3098,0,2065,0,0
SP-06423,ok,reserve,626139239,0,417426158,0,0
SP-06424,ok,reserve,1278,0,0,0,0
SP-06425,ok,reserve,34992,0,2821,0,0
SP-06426,deficit,none,0,0,0,0,0
SP-06427,ok,goals+,0,0,14885,29179,231580
SP-06428,deficit,none,0,0,0,0,0
SP-06429,ok,goals+,0,0,0,32042,92314
SP-06430,deficit,none,0,0,0,0,0
SP-06431,ok,reserve,24960,1565,1738,0,0
SP-06432,deficit,none,0,0,0,0,0
SP-06433,ok,reserve,39384,0,26255,0,0
SP-06434,ok,reserve,45132,0,0,0,0
SP-06435,deficit,none,0,0,0,0,0
SP-06436,ok,reserve,7904,0,0,0,0
SP-06437,ok,debt,0,4153,0,0,15164
SP-06438,ok,reserve,4121,0,0,0,0
SP-06439,deficit,none,0,0,0,0,0
SP-06440,ok,reserve,52520,0,0,0,0
SP-06441,deficit,none,0,0,0,0,0
SP-06442,ok,debt,0,51282,0,0,324
SP-06443,ok,reserve,20256,0,13503,0,0
SP-06444,ok,reserve,857,0,0,0,0
SP-06445,ok,reserve,26148,0,0,0,0
SP-06446,ok,goals+,2694,4039,4488,0,0
SP-06447,ok,goals+,0,0,0,20607,3307699
SP-06448,deficit,none,0,0,0,0,0
SP-06449,ok,reserve,9262,0,2663,0,0
SP-06450,ok,goals+,0,0,10121,0,15575
SP-06451,deficit,none,0,0,0,0,0
SP-06452,ok,reserve,7083,0,0,0,0
SP-06453,ok,reserve,4480,0,2986,0,0
SP-06454,deficit,none,0,0,0,0,0
SP-06455,ok,reserve,24371,0,1502,0,0
SP-06456,ok,goals+,0,0,35909,0,0
SP-06457,deficit,none,0,0,0,0,0
SP-06458,ok,debt,0,8634,0,0,19173
SP-06459,ok,goals+,4729,7093,7881,0,0
SP-06460,ok,debt,7691,11535,0,0,0
SP-06461,ok,reserve,17510,0,11673,0,0
SP-06462,ok,reserve,48,0,32,0,0
SP-06463,deficit,none,0,0,0,0,0
SP-06464,ok,reserve,6466,0,4310,0,0
SP-06465,ok,reserve,113588047,0,0,0,0
SP-06466,ok,reserve,2528,0,0,0,0
SP-06467,ok,reserve,22594,0,0,0,0
SP-06468,deficit,none,0,0,0,0,0
SP-06469,ok,reserve,20010,0,13339,0,0
SP-06470,ok,reserve,24807,2865,3183,0,0
SP-06471,ok,goals+,0,0,0,127894,176294
SP-06472,ok,reserve,17291,0,12055,0,0
SP-06473,ok,reserve,1006,0,0,0,0
SP-06474,deficit,none,0,0,0,0,0
SP-06475,ok,debt,0,65958,0,0,1862
SP-06476,ok,reserve,5863,0,0,0,0
SP-06477,deficit,none,0,0,0,0,0
SP-06478,ok,goals+,0,0,11199,0,95784
SP-06479,ok,reserve,1178,0,0,0,0
SP-06480,ok,reserve,5118,0,3411,0,0
SP-06481,deficit,none,0,0,0,0,40122
SP-06482,ok,debt,0,20122,0,0,101497
SP-06483,ok,reserve,26952,0,0,0,0
SP-06484,ok,reserve,30160,0,20106,0,0
SP-06485,ok,reserve,55907,0,14893,0,0
SP-06486,ok,reserve,11310,0,0,0,0
SP-06487,ok,reserve,2995,0,0,0,0
SP-06488,ok,goals+,0,0,11763,0,70363
SP-06489,ok,goals+,1,0,0,3204,2533379
SP-06490,ok,reserve,2227,0,1484,0,0
SP-06491,deficit,none,0,0,0,0,0
SP-06492,ok,reserve,7930,0,5286,0,0
SP-06493,ok,reserve,8467,0,5644,0,536561
SP-06494,ok,reserve,15824,0,10548,0,0
SP-06495,ok,reserve,12282,0,0,0,0
SP-06496,ok,goals+,0,0,1921,0,132185
SP-06497,ok,reserve,35999,0,0,0,0
SP-06498,ok,goals+,0,0,6485,5922,11721
SP-06499,deficit,none,0,0,0,0,0
SP-06500,ok,goals+,2214,8173,12318,0,0
SP-06501,ok,goals+,0,0,10134,0,74887
SP-06502,ok,reserve,5471,0,0,0,0
SP-06503,ok,debt,0,1015,0,0,42189
SP-06504,ok,reserve,12,0,7,0,0
SP-06505,ok,reserve,33106,0,4610,0,0
SP-06506,ok,reserve,9710,0,28,0,0
SP-06507,ok,reserve,940680955,0,0,0,0
SP-06508,deficit,none,0,0,0,0,0
SP-06509,ok,debt,0,30920,0,0,11898
SP-06510,deficit,none,0,0,0,0,0
SP-06511,ok,reserve,20208,0,13471,0,0
SP-06512,ok,reserve,54738,0,13289,0,0
SP-06513,ok,reserve,9484,0,0,0,0
SP-06514,deficit,none,0,0,0,0,0
SP-06515,ok,reserve,23693,0,0,0,0
SP-06516,deficit,none,0,0,0,0,0
SP-06517,ok,reserve,2399,0,0,0,0
SP-06518,deficit,none,0,0,0,0,0
SP-06519,deficit,none,0,0,0,0,0
SP-06520,ok,reserve,12033,0,0,0,0
SP-06521,ok,reserve,12259,0,0,0,0
SP-06522,ok,reserve,30401,0,0,0,0
SP-06523,ok,reserve,12219,0,0,0,0
SP-06524,ok,debt,17383,26073,0,0,0
SP-06525,ok,goals+,0,0,0,21522,50531
SP-06526,ok,goals+,0,0,7840,0,155391
SP-06527,ok,reserve,9498,0,6331,0,0
SP-06528,ok,reserve,12760,0,0,0,0
SP-06529,ok,goals+,5319,7977,8864,0,0
SP-06530,ok,goals+,0,0,26214,0,22414
SP-06531,ok,goals+,0,0,0,17466,1650117
SP-06532,ok,reserve,6237,0,4157,0,0
SP-06533,deficit,none,0,0,0,0,0
SP-06534,ok,reserve,24452,0,16300,0,0
SP-06535,ok,goals+,0,0,0,1491,271462
SP-06536,ok,reserve,32248,0,0,0,0
SP-06537,ok,goals+,0,0,11865,0,53349
SP-06538,deficit,none,0,0,0,0,0
SP-06539,ok,debt,6043,9064,0,0,0
SP-06540,deficit,none,0,0,0,0,0
SP-06541,deficit,none,0,0,0,0,0
SP-06542,ok,reserve,19805,0,5346,0,0
SP-06543,ok,goals+,0,0,26405,0,55427
SP-06544,ok,reserve,6037,0,0,0,0
SP-06545,deficit,none,0,0,0,0,50640
SP-06546,ok,reserve,54,0,0,0,0
SP-06547,ok,reserve,4471,0,2980,0,0
SP-06548,ok,debt,0,10263,0,0,6639
SP-06549,ok,reserve,466145093,0,0,0,0
SP-06550,ok,goals+,0,0,9803,1967,0
SP-06551,ok,reserve,24088,4,0,0,0
SP-06552,deficit,none,0,0,0,0,0
SP-06553,ok,reserve,9889,0,6592,0,0
SP-06554,ok,reserve,18050,0,0,0,0
SP-06555,ok,debt,0,24039,0,0,44396
SP-06556,ok,reserve,33529,0,0,0,0
SP-06557,ok,debt,4738,6320,0,0,0
SP-06558,deficit,none,0,0,0,0,0
SP-06559,ok,reserve,13777,0,0,0,0
SP-06560,deficit,none,0,0,0,0,0
SP-06561,deficit,none,0,0,0,0,0
SP-06562,ok,goals+,372,557,619,0,0
SP-06563,deficit,none,0,0,0,0,0
SP-06564,ok,reserve,16234,0,10822,0,0
SP-06565,ok,reserve,7112,0,0,0,0
SP-06566,ok,reserve,7960,4275,0,0,0
SP-06567,ok,debt,0,93531,0,0,16530
SP-06568,ok,reserve,8568,0,5711,0,0
SP-06569,ok,debt,0,2092,0,0,11872
SP-06570,ok,goals+,0,0,0,50738,855192
SP-06571,ok,debt,0,20107,0,0,120770
SP-06572,ok,reserve,2006,0,1337,0,122206
SP-06573,ok,goals+,0,0,0,23405,1041557
SP-06574,ok,reserve,13093,0,0,0,0
SP-06575,ok,reserve,27015,0,934,0,0
SP-06576,ok,reserve,8684,0,978,0,0
SP-06577,ok,reserve,10657,0,0,0,0
SP-06578,ok,reserve,11061,0,7373,0,0
SP-06579,ok,reserve,5270,0,3513,0,0
SP-06580,ok,debt,0,12654,0,0,6554
SP-06581,ok,reserve,19667,0,3325,0,0
SP-06582,ok,reserve,34442,0,5731,0,0
SP-06583,ok,reserve,2985,0,1989,0,0
SP-06584,ok,reserve,122502,0,25896,0,0
SP-06585,ok,reserve,17924,0,1413,0,0
SP-06586,ok,reserve,358,0,0,0,0
SP-06587,ok,goals+,0,0,3434,0,146711
SP-06588,ok,none,0,0,0,0,0
SP-06589,ok,reserve,5615,0,0,0,0
SP-06590,ok,goals+,908,1362,1512,0,31581
SP-06591,ok,reserve,228534775,0,0,0,0
SP-06592,ok,reserve,11110,0,0,0,0
SP-06593,ok,debt,915,1372,0,0,0
SP-06594,deficit,none,0,0,0,0,0
SP-06595,ok,reserve,27417,0,0,0,0
SP-06596,ok,reserve,21598,0,0,0,0
SP-06597,ok,goals+,0,0,44611,0,56915
SP-06598,ok,reserve,26461,0,0,0,0
SP-06599,deficit,none,0,0,0,0,0
SP-06600,deficit,none,0,0,0,0,0
SP-06601,ok,reserve,31276,0,0,0,0
SP-06602,ok,reserve,8924,0,5949,0,0
SP-06603,ok,debt,6839,22254,0,0,0
SP-06604,ok,goals+,0,0,0,35928,0
SP-06605,ok,reserve,10428,0,0,0,0
SP-06606,ok,reserve,37733,0,25154,0,0
SP-06607,ok,reserve,16127,0,0,0,0
SP-06608,ok,reserve,25120,0,0,0,0
SP-06609,ok,reserve,25169,0,0,0,0
SP-06610,ok,goals+,0,16162,20385,0,344024
SP-06611,deficit,none,0,0,0,0,0
SP-06612,ok,reserve,3129,0,0,0,0
SP-06613,ok,reserve,6226,0,4150,0,0
SP-06614,ok,reserve,2517,0,1678,0,0
SP-06615,ok,goals+,0,0,0,17084,1548902
SP-06616,ok,goals+,3105,0,5147,0,0
SP-06617,ok,reserve,12113,0,8075,0,0
SP-06618,ok,reserve,5999,0,0,0,0
SP-06619,ok,reserve,18560,0,0,0,0
SP-06620,ok,debt,0,26810,0,0,11832
SP-06621,ok,reserve,1508,0,0,0,0
SP-06622,deficit,none,0,0,0,0,0
SP-06623,ok,goals+,0,8760,15573,0,32725
